source,target,prediction
Yu-Dong Yao,Ling Li,N
Alcherio Martinoli,Ling Li,N
Lawrence Carin,Ling Li,N
W. C. Benton,Ling Li,N
Chengjun Liu,Byung Suk Lee,N
Csaba Rekeczky,Byung Suk Lee,N
Chengjun Liu,Nikolaos Papaspyrou,N
Daesik Hong,Nikolaos Papaspyrou,N
Sue Newell,Nikolaos Papaspyrou,N
Chengjun Liu,Yigal Gerchak,N
Huitang Chen,Yigal Gerchak,N
Tharam S. Dillon,Allan K. Y. Wong,P
Robert M. Hinden,Allan K. Y. Wong,N
Tharam S. Dillon,Morris Sloman,P
Elizabeth Chang 0001,Morris Sloman,N
Marianne Winslett,Morris Sloman,P
Panos K. Chrysanthis,Morris Sloman,P
Arkady B. Zaslavsky,Morris Sloman,P
Konstantinos Daniilidis,Morris Sloman,P
Tharam S. Dillon,Rick L. Stevens,P
Karl Reiner Lang,Rick L. Stevens,N
Alberto Tesi,Rick L. Stevens,P
Shinji Shimojo,Rick L. Stevens,P
Jérôme Idier,Rick L. Stevens,P
Ross A. Overbeek,Rick L. Stevens,P
Robert M. Hinden,Andreas Frommer,P
Nicholas I. M. Gould,Andreas Frommer,N
Robert M. Hinden,Erik Nordmark,P
James Kempf,Erik Nordmark,P
Ingoo Han,Erik Nordmark,N
Murali S. Kodialam,Burkhart Wolff,N
Reinhard Diestel,Shivkumar Chandrasekaran,N
Ying-Cheng Lai,Shivkumar Chandrasekaran,N
Reinhard Diestel,Tatsuya Kawahara,N
Svetha Venkatesh,Tatsuya Kawahara,P
Maria Luisa Merani,Tatsuya Kawahara,N
Andreas Polydoros,Barry G. Evans,P
Geoffrey J. Barton,Barry G. Evans,N
Ingunn Myrtveit,Barry G. Evans,N
Giovanni Emanuele Corazza,Barry G. Evans,P
Bogomir Horvat,Barry G. Evans,N
Andreas Polydoros,Giovanni Emanuele Corazza,P
Thomas Martin Lehmann,Giovanni Emanuele Corazza,P
Shun-Feng Su,Giovanni Emanuele Corazza,N
Fuji Zhang,Giovanni Emanuele Corazza,N
G. Robert Redinbo,Giovanni Emanuele Corazza,N
Aslihan Celik,Giovanni Emanuele Corazza,N
Joos Vandewalle,Ling Guan,P
Chuang Lin,Ling Guan,P
H. Jonathan Chao,Ling Guan,P
Luis Gravano,Ling Guan,P
Joos Vandewalle,Luigi Fortuna,P
Ángel Rodríguez-Vázquez,Luigi Fortuna,P
Andrew Adamatzky,Luigi Fortuna,N
Alessandro Rizzo,Luigi Fortuna,P
Martin Gogolla,Luigi Fortuna,P
Gilles Schaeffer,Luigi Fortuna,N
Robert L. Williams II,Luigi Fortuna,N
H. Raghav Rao,Luigi Fortuna,P
Ricardo Bianchini,Xiangji Huang,N
Chong-Ho Choi,Ljupco Kocarev,N
Sorina Dumitrescu,Ljupco Kocarev,N
Nick Rushby,Ljupco Kocarev,N
Chong-Ho Choi,Paolo Frasconi,N
C. Lee Giles,Paolo Frasconi,P
Massimiliano Pontil,Paolo Frasconi,P
Jacques Carlier,Paolo Frasconi,N
Fabio Roli,Paolo Frasconi,N
Jiebo Luo,Paolo Frasconi,P
Adrian Johnstone,Colin Cooper,N
Tong Heng Lee,Colin Cooper,P
Eugenio G. Omodeo,Colin Cooper,P
Stefan Leue,Colin Cooper,N
Adrian Johnstone,Jacques Ferber,N
Jarke J. van Wijk,Jacques Ferber,N
Adrian Johnstone,Michael G. Paulin,N
Sreejit Chakravarty,Michael G. Paulin,N
Luc Longpré,Michael G. Paulin,N
David S. L. Wei,Michael G. Paulin,N
Stefano Serra Capizzano,Michael G. Paulin,N
Tamás Terlaky,Corrado Priami,P
Athanassios Tzouvaras,Corrado Priami,N
Tamás Terlaky,Gary L. Mullen,N
James A. Sellers,Gary L. Mullen,N
A. Donald Keedwell,Gary L. Mullen,P
Philip M. Long,Gary L. Mullen,N
Jørgen Tind,Gary L. Mullen,N
Tamás Terlaky,Xiaochuan Pan,N
Tamás Terlaky,Ying-Hong Wang,P
J. S. Lee,Ying-Hong Wang,N
Sheng-Tun Li,Ying-Hong Wang,N
Chyi-Ren Dow,Ying-Hong Wang,P
Aldo de Luca,Ying-Hong Wang,N
John C. Mitchell,Ying-Hong Wang,P
Ignacio Martín Llorente,Ying-Hong Wang,N
Jianhua Lu,Hui Wang 0001,N
Guy J. Brown,Hui Wang 0001,N
Jianhua Lu,Tomoki Fukai,N
Amotz Bar-Noy,Tomoki Fukai,N
Han Ho Choi,Tomoki Fukai,N
Giampaolo Bella,Tomoki Fukai,N
Matjaz B. Juric,Tomoki Fukai,N
Pankaj K. Agarwal,Hans Lehrach,P
Pankaj K. Agarwal,John M. Wilson 0001,P
Peter J. Giblin,Allen R. Tannenbaum,P
Mounir Hamdi,Allen R. Tannenbaum,P
Richard E. Overill,Allen R. Tannenbaum,N
Peter J. Giblin,Guillermo Sapiro,P
Vijay K. Khandelwal,Guillermo Sapiro,N
Stanley Osher,Guillermo Sapiro,P
Victoria Interrante,Guillermo Sapiro,P
Marcelo Bertalmío,Guillermo Sapiro,P
Gordon M. Shepherd,Guillermo Sapiro,P
Jorge Urrutia,Guillermo Sapiro,P
Peter J. Giblin,Weimin Zheng,N
François Chapeau-Blondeau,Weimin Zheng,N
Leslie Lamport,Weimin Zheng,P
Mounir Hamdi,Michele Zorzi,P
Velio Tralli,Michele Zorzi,P
J. Leo van Hemmen,Michele Zorzi,N
Hendrik Blockeel,Michele Zorzi,P
Jordan B. Pollack,Michele Zorzi,P
Iuon-Chang Lin,Michele Zorzi,N
Hamid Aghvami,Michele Zorzi,N
Mara Nikolaidou,Michele Zorzi,N
Mohsen Guizani,Michele Zorzi,N
Srikanth V. Krishnamurthy,Michele Zorzi,P
Tat Soon Yeo,Michele Zorzi,N
Gianluca Mazzini,Michele Zorzi,P
Richard E. Overill,Barbara A. Kitchenham,N
Ingunn Myrtveit,Barbara A. Kitchenham,N
Emilia Mendes,Barbara A. Kitchenham,P
Yukio Ohsawa,Barbara A. Kitchenham,N
Bob J. Wielinga,Barbara A. Kitchenham,P
Richard E. Overill,Kuo-Qin Yan,N
Constantine Katsinis,Kuo-Qin Yan,N
Richard E. Overill,Marina Ruggieri,N
Diane H. Sonnenwald,Marina Ruggieri,N
Ramjee Prasad,Marina Ruggieri,P
Richard E. Overill,Mario Fernando Montenegro Campos,N
Eldar Fischer,Mario Fernando Montenegro Campos,N
Lennart Ljung,Mario Fernando Montenegro Campos,N
George Papanicolaou,Mario Fernando Montenegro Campos,N
Vijay Kumar 0001,Mario Fernando Montenegro Campos,P
Jun Qian,Mario Fernando Montenegro Campos,N
James C. Gee,Mario Fernando Montenegro Campos,P
Richard E. Overill,Wim F. J. Verhaegh,N
Marino Miculan,Wim F. J. Verhaegh,N
Kihong Park,Wim F. J. Verhaegh,N
Sujoy Ghose,Wim F. J. Verhaegh,N
N. K. Bose,Wim F. J. Verhaegh,P
Anastassia Ailamaki,Wim F. J. Verhaegh,N
Neil J. Gunther,Allen Roginsky,N
Yanchun Zhang,Allen Roginsky,P
Vladimir Marianov,Allen Roginsky,N
Neil J. Gunther,Jianhua Shen,N
Deborah L. McGuinness,Jianhua Shen,P
Neil J. Gunther,Kenneth J. Christensen,N
Peter Rowley,Kenneth J. Christensen,N
Alan D. George,Kenneth J. Christensen,N
Senén Barro,Kenneth J. Christensen,N
Robert Joan-Arinyo,Kenneth J. Christensen,N
Neil J. Gunther,Étienne Mémin,N
Phone Lin,Étienne Mémin,N
Jie Liang,Étienne Mémin,P
Zhuojun Liu,Étienne Mémin,N
Yanchun Zhang,Andrzej Szymczak,N
Rodolfo Zunino,Andrzej Szymczak,N
Craig W. Thompson,Andrzej Szymczak,N
Kai R. T. Larsen,Andrzej Szymczak,N
Yanchun Zhang,Vijay Varadharajan,P
Benjamin Steinberg,Vijay Varadharajan,N
Vladimir Marianov,Hong Shen,N
Joseph S. Sherif,Hong Shen,N
Dan Gusfield,Hong Shen,P
Chi-Sing Leung,Hong Shen,P
Koji Nakano,Hong Shen,P
Yijie Han,Hong Shen,P
Zhide Hu,Hong Shen,N
Alain Billionnet,Allen S. Lee,N
Mark G. Karpovsky,Allen S. Lee,N
Alain Billionnet,Athanasios Migdalas,N
Gerardo Toraldo,Athanasios Migdalas,P
Eugenio G. Omodeo,Athanasios Migdalas,N
Cheng-Jian Lin,Athanasios Migdalas,N
Alain Billionnet,Bhaba R. Sarker,N
Alain Billionnet,H. Yan,N
Dong-Jo Park,H. Yan,N
Alain Billionnet,Kevin Crowston,N
Steve Sawyer,Kevin Crowston,P
Christophe Claramunt,Kevin Crowston,N
Alain Billionnet,Richard A. Shore,N
Peter B. Borwein,Richard A. Shore,N
Valentina S. Harizanov,Richard A. Shore,P
Julia F. Knight,Richard A. Shore,P
Zhi-Li Zhang,Richard A. Shore,P
Mark G. Karpovsky,David Starobinski,N
Marco Locatelli,David Starobinski,N
Richard G. Baraniuk,David Starobinski,N
Mark G. Karpovsky,Jaakko Astola,P
Jorma Rissanen,Jaakko Astola,P
Claudio Moraga,Jaakko Astola,P
Radomir S. Stankovic,Jaakko Astola,P
Sanjit K. Mitra,Jaakko Astola,P
Ilya Shmulevich,Jaakko Astola,P
Ciprian Doru Giurcaneanu,Jaakko Astola,P
Mauno Vihinen,Jaakko Astola,N
Vladimir Katkovnik,Jaakko Astola,P
Tong Heng Lee,Andrew Blyth,N
Debasis Mitra 0001,Andrew Blyth,N
Tong Heng Lee,Ion Androutsopoulos,P
Alan Jeffrey,Andrew D. Gordon,P
Marco Storace,Andrew D. Gordon,N
Riccardo Pucella,Andrew D. Gordon,N
Leo W. Jeffres,Andrew D. Gordon,N
Alan Jeffrey,Mariano Alcañiz Raya,N
Simon K. Warfield,Mariano Alcañiz Raya,N
Giuseppe Riva,Mariano Alcañiz Raya,N
Ron Kikinis,Mariano Alcañiz Raya,P
Valentin E. Brimkov,Mariano Alcañiz Raya,N
Panos Markopoulos,Mariano Alcañiz Raya,N
Carla E. Brodley,Mariano Alcañiz Raya,P
Yasumichi Aiyama,Tamio Arai,P
Rüdiger Dillmann,Tamio Arai,P
Guy Kindler,Tamio Arai,N
Huanying Gu,Tamio Arai,N
Yen-Jen Oyang,Tamio Arai,P
Anne Rose,Allison Druin,P
Marie-Laurence Mazure,Allison Druin,N
Avishai Mandelbaum,Allison Druin,N
Anne Rose,Ben Shneiderman,P
Peter J. Rousseeuw,Ben Shneiderman,N
Avis H. Cohen,Ben Shneiderman,P
Anne Rose,Benjamin B. Bederson,P
Allison Druin,Benjamin B. Bederson,P
Mary Czerwinski,Benjamin B. Bederson,P
Zoltán Fülöp 0001,Benjamin B. Bederson,N
Hua Li,Benjamin B. Bederson,N
Marie-Laurence Mazure,Evangelos E. Milios,N
Ronitt Rubinfeld,Evangelos E. Milios,P
Rosalind W. Picard,Evangelos E. Milios,P
Marie-Laurence Mazure,Peiguang Wang,N
Olivier Ridoux,Peiguang Wang,N
Refael Hassin,Peiguang Wang,N
Miin-Shen Yang,Peiguang Wang,N
Avishai Mandelbaum,Olivier François,N
António de Brito Ferrari,Olivier François,N
Monica Landoni,Olivier François,N
John Weckert,Michael J. Dinneen,N
Jooyoung Park,Michael J. Dinneen,N
Pierangela Samarati,Michael J. Dinneen,P
Anthony C. Boucouvalas,Eduardo Rivera-Campo,N
Michael W. Berry,Eduardo Rivera-Campo,P
Eero Sormunen,Eduardo Rivera-Campo,N
Anthony C. Boucouvalas,Ian Alexander,N
Xuemin Shen,Ian Alexander,N
David Heckerman,Ian Alexander,N
Harold W. Thimbleby,Ian Alexander,N
Markus Vincze,Ian Alexander,N
Anthony C. Boucouvalas,Michela Milano,N
Michael Stiebitz,Michela Milano,N
Anthony C. Boucouvalas,William L. Kuechler Jr.,N
John A. Miller,William L. Kuechler Jr.,N
Vijay K. Vaishnavi,William L. Kuechler Jr.,P
Arye Nehorai,William L. Kuechler Jr.,N
Liviu Iftode,William L. Kuechler Jr.,N
Wolfram Burgard,William L. Kuechler Jr.,N
Robert Fullér,Assaf J. Zeevi,N
Robert Fullér,L. Yang,N
Daniel Sánchez 0001,L. Yang,N
Robert Fullér,Raffaele Pesenti,N
D. Robert Iskander,Raffaele Pesenti,N
Robert Fullér,Stefano Berardi,N
Igor Dolinka,Stefano Berardi,N
Silvio Valentini,Stefano Berardi,P
Ashraf Elnagar,Stefano Berardi,N
Dezhao Chen,José Muñoz-Pérez,N
Dezhao Chen,Takashi Horiyama,N
P. Takis Mathiopoulos,Takashi Horiyama,N
Jacques Ferber,Takashi Horiyama,N
Rüdiger Dillmann,Alois Knoll,P
D. Wang,Alois Knoll,N
Dirk Dahlhaus,Alois Knoll,N
Qunsheng Peng,Alois Knoll,P
Hiroshi Maehara,Alois Knoll,P
Rüdiger Dillmann,Li-C. Wang,P
Kwang-Ting Cheng,Li-C. Wang,P
Ming-Tat Ko,Li-C. Wang,P
Kwang-Ting (Tim) Cheng,Li-C. Wang,P
Rüdiger Dillmann,Nen-Fu Huang,P
Richard E. Ladner,Nen-Fu Huang,P
Fernanda Pambianco,Nen-Fu Huang,N
Wei-Tsong Lee,Nen-Fu Huang,N
Rüdiger Dillmann,Patrick J. Hayes,P
Robert R. Hoffman,Patrick J. Hayes,N
Jeffrey M. Bradshaw,Patrick J. Hayes,P
Ian Horrocks,Patrick J. Hayes,P
D. Wang,Gregory Kucherov,N
Sergio M. Savaresi,Gregory Kucherov,N
Fabio Grandi,Gregory Kucherov,P
Thierry Viéville,Gregory Kucherov,N
Roman M. Kolpakov,Gregory Kucherov,P
Dirk Dahlhaus,Andrej Sali,N
Burkhard Rost,Andrej Sali,N
Thomas E. Ferrin,Andrej Sali,N
Keith I. Farkas,Andrej Sali,N
Kazuhito Yokoi,Andrej Sali,N
Dirk Dahlhaus,James E. Hunton,N
Eric Pottier,James E. Hunton,N
Omar A. El Sawy,James E. Hunton,N
Dirk Dahlhaus,Kung Yao,N
Ye (Geoffrey) Li,Kung Yao,P
Marvin K. Simon,Kung Yao,P
Yu Hen Hu,Kung Yao,P
Michael P. Fitz,Kung Yao,P
Dirk Dahlhaus,Mariano Gasca,N
Leila De Floriani,Mariano Gasca,N
András Perczel,Mariano Gasca,N
Kai-Ling Mak,Mariano Gasca,N
Yskandar Hamam,Mariano Gasca,N
Qunsheng Peng,Jiaoying Shi,P
Antonio Sassano,Jiaoying Shi,N
Mingmin Zhang,Jiaoying Shi,P
Reginald L. Lagendijk,Jiaoying Shi,P
David Zhang 0001,Jiaoying Shi,N
Qunsheng Peng,Jin Wang,P
Stephen L. Casner,Jin Wang,N
Jian-Bo Yang,Jin Wang,N
Anand Pillay,Jin Wang,P
Qunsheng Peng,Karl-Heinz Hoffmann 0002,N
Enrico Tronci,Karl-Heinz Hoffmann 0002,N
Victor Prybutok,Karl-Heinz Hoffmann 0002,N
Christopher A. Fuchs,Karl-Heinz Hoffmann 0002,N
Christian Krattenthaler,Karl-Heinz Hoffmann 0002,N
Michael Kifer,Alois Panholzer,N
Vojtech Rödl,Alois Panholzer,P
Moni Naor,Alois Panholzer,N
Michael Kifer,I. V. Ramakrishnan,P
Gregory M. Vaudreuil,I. V. Ramakrishnan,N
Carlo Zaniolo,I. V. Ramakrishnan,P
Michael Kifer,John Watrous,N
Michael Kifer,Rafael Dueire Lins,P
Denys Chaume,Rafael Dueire Lins,P
Vojtech Rödl,Gilles Schaeffer,P
Sylvain Piechowiak,Gilles Schaeffer,N
Vineet Bafna,Gilles Schaeffer,N
Gary M. Bone,Gilles Schaeffer,N
Gopal Lakhani,Gilles Schaeffer,N
Vojtech Rödl,Jianping Wu,P
Antonio Bandera,Jianping Wu,N
Peter Herrmann,Jianping Wu,N
Vojtech Rödl,Renée J. Miller,P
John Mylopoulos,Renée J. Miller,P
Marcelo Arenas,Renée J. Miller,P
Jeff Edmonds,Renée J. Miller,P
Vojtech Rödl,Siu Cheung Hui,P
Moni Naor,Jonathan P. Allen,N
Guo-Qiang Zhang 0001,Jonathan P. Allen,N
Vijayan Sugumaran,Jonathan P. Allen,N
T. V. Lakshman,Jonathan P. Allen,N
Marzena Kryszkiewicz,Alois Potton,N
Xavier Martorell,Alois Potton,N
Marzena Kryszkiewicz,Frank J. Seinstra,N
Dennis Koelma,Frank J. Seinstra,P
Peter Vary,Frank J. Seinstra,N
Marzena Kryszkiewicz,Willi Geiselmann,N
Roland H. C. Yap,Willi Geiselmann,P
Jonathan S. Ostroff,Willi Geiselmann,N
Xavier Martorell,Paul I. Barton,N
Nobuaki Minematsu,Paul I. Barton,N
Fabio Paternò,Paul I. Barton,N
Amar Mitiche,Paul I. Barton,N
James R. Marsden,Ignace Lemahieu,N
Chee Peng Lim,Ignace Lemahieu,N
András Lörincz,Ignace Lemahieu,N
James R. Marsden,Y. Alex Tung,P
Zhi-Quan Luo,Y. Alex Tung,N
Y. Alex Tung,Andrew B. Whinston,P
Enver Yücesan,Andrew B. Whinston,P
Gary J. Koehler,Andrew B. Whinston,P
Bidyut Baran Chaudhuri,Andrew B. Whinston,P
Dennis Sylvester,Andrew B. Whinston,P
Sergio Verdú,Andrew B. Whinston,P
Y. Alex Tung,Kimon P. Valavanis,N
Kerstin Dautenhahn,Kimon P. Valavanis,P
Y. Alex Tung,Martin Zachariasen,N
Ja-Chen Lin,Martin Zachariasen,N
Jordi Recasens,Martin Zachariasen,N
David Pisinger,Martin Zachariasen,N
Y. Alex Tung,Ram D. Gopal,P
Andrew B. Whinston,Ram D. Gopal,P
Ivan Kramosil,Ram D. Gopal,N
Sergei Bespamyatnikh,Andrei V. Kelarev,N
Cheryl E. Praeger,Andrei V. Kelarev,N
Marco Storace,Andrei V. Kelarev,N
Daniel Ralph,Andrei V. Kelarev,N
Sergei Bespamyatnikh,Gwénaël Richomme,N
Syoji Kobashi,Gwénaël Richomme,N
Aneta Karaivanova,Gwénaël Richomme,N
Yusheng Li,Gwénaël Richomme,N
Sergei Bespamyatnikh,Jay A. Farrell,N
Nicolas Sendrier,Jay A. Farrell,N
Majed Al-Mashari,Jay A. Farrell,N
Ajoy Kumar Datta,Miquel Monserrat,N
Moez Limayem,Miquel Monserrat,N
Ajoy Kumar Datta,Philippe Jacquet,P
Magdy A. Bayoumi,Philippe Jacquet,P
Johann Schumann,Philippe Jacquet,N
Ajoy Kumar Datta,Yi-Fan Wang,N
Julia Padberg,Yi-Fan Wang,N
Wei-keng Liao,Alok N. Choudhary,P
Xiaohui Shen,Alok N. Choudhary,P
Joachim Weickert,Alok N. Choudhary,P
Wei-keng Liao,Ayman I. Kayssi,P
Juraj Hromkovic,Ayman I. Kayssi,P
Binhai Zhu,Ayman I. Kayssi,P
Wei-keng Liao,Henk D. L. Hollmann,P
Joachim Hammer,Henk D. L. Hollmann,P
Pradip Bose,Henk D. L. Hollmann,P
Seah Hock Soon,Henk D. L. Hollmann,N
Wei-keng Liao,William Gropp,P
Long Quan,William Gropp,P
Dan Simon,William Gropp,N
Olli Nevalainen,William Gropp,P
David A. Plaisted,William Gropp,P
Alok N. Choudhary,William Gropp,P
Andreas Zell,William Gropp,P
Joachim Weickert,Gabriele Steidl,N
Joachim Weickert,Mohamed Haouari,N
Karl Reiner Lang,Mohamed Haouari,N
Arnon Amir,Belle L. Tseng,N
Giridharan Iyengar,Belle L. Tseng,P
Ching-Yung Lin,Belle L. Tseng,P
Yao Wang,Belle L. Tseng,P
Young-Gul Kim,Belle L. Tseng,N
Roelof K. Brouwer,Belle L. Tseng,N
Sara Reese Hedberg,Belle L. Tseng,N
Arnon Amir,Jean-Michel Hélary,N
Nigel H. Goddard,Jean-Michel Hélary,N
Ronald Tetzlaff,Jean-Michel Hélary,N
Solomon Marcus,Jean-Michel Hélary,N
Peter Scheuermann,Jean-Michel Hélary,P
Arnon Amir,Yi Pan 0001,P
Minyi Guo,Yi Pan 0001,N
Zhen Liu,Yi Pan 0001,P
David J. Evans 0001,Yi Pan 0001,P
Ilya Dumer,Yi Pan 0001,N
Alfredo R. Huete,Yi Pan 0001,P
Ling Chen,Yi Pan 0001,P
Rina Panigrahy,Yi Pan 0001,P
Pingzhi Fan,Yi Pan 0001,N
Yijie Han,Yi Pan 0001,P
Laurence Tianruo Yang,Yi Pan 0001,P
Jie Li,Yi Pan 0001,P
Carola Wenk,Ilya Dumer,N
Changming Sun,Ilya Dumer,N
Michael Anthony Bauer,Ilya Dumer,N
Carola Wenk,Zixue Cheng,N
Takio Kurita,Zixue Cheng,P
Han-Fu Chen,Zixue Cheng,N
Alex Pang,Zixue Cheng,P
Savitha Srinivasan,John B. Carter,P
Dickson K. W. Chiu,John B. Carter,N
Dan Suciu,Mark S. Shephard,P
Tetsushi Ueta,Mark S. Shephard,N
Brett Ninness,Mark S. Shephard,N
Steven J. Owen,Mark S. Shephard,N
Gerhard Weikum,David B. Lomet,P
Christian Huitema,David B. Lomet,P
Stuart W. Margolis,David B. Lomet,P
Wojciech Plandowski,David B. Lomet,P
Gerhard Weikum,Stefano Ceri,P
Hans-Jörg Schek,Stefano Ceri,P
Michael J. Carey 0001,Stefano Ceri,P
Rakesh Agrawal 0001,Stefano Ceri,P
Serge Abiteboul,Stefano Ceri,P
Yannis E. Ioannidis,Stefano Ceri,P
Jorge S. Marques,Stefano Ceri,P
Hans-Jörg Schek,Chris Diorio,P
Per-Åke Larson,Chris Diorio,P
Ron Oliver,Chris Diorio,N
Sang Hyuk Son,Chris Diorio,P
Hans-Jörg Schek,Hector Garcia-Molina,P
Michael J. Carey 0001,Hector Garcia-Molina,P
Serge Abiteboul,Hector Garcia-Molina,P
Bernard Widrow,Hector Garcia-Molina,P
Kai-Hau Yeung,Hector Garcia-Molina,P
Mark S. Ackerman,Hector Garcia-Molina,P
Hans-Jörg Schek,Michael Lesk,P
Jason Leigh,Michael Lesk,P
Hans-Jörg Schek,Rakesh Agrawal 0001,P
Hector Garcia-Molina,Rakesh Agrawal 0001,P
Michael J. Carey 0001,Rakesh Agrawal 0001,P
Michael Lesk,Rakesh Agrawal 0001,P
Serge Abiteboul,Rakesh Agrawal 0001,P
Yannis E. Ioannidis,Rakesh Agrawal 0001,P
Kyriakos N. Sgarbas,Rakesh Agrawal 0001,P
Meena K. Sakharkar,Rakesh Agrawal 0001,N
James R. Zeidler,Rakesh Agrawal 0001,P
Hans-Jörg Schek,Wei Xu,P
Stefan Kaiser,Wei Xu,N
Jan Gorodkin,Wei Xu,N
Christopher Edwards,Wei Xu,N
David Walker,Wei Xu,P
Masaaki Harada,Wei Xu,N
Hans-Jörg Schek,Yannis E. Ioannidis,P
Hector Garcia-Molina,Yannis E. Ioannidis,P
Michael Lesk,Yannis E. Ioannidis,P
Serge Abiteboul,Yannis E. Ioannidis,P
Ronald L. Arenson,Yannis E. Ioannidis,P
Hector Garcia-Molina,Gerhard Weikum,P
Michael J. Carey 0001,Gerhard Weikum,P
Michael Lesk,Gerhard Weikum,P
Rakesh Agrawal 0001,Gerhard Weikum,P
Richard T. Snodgrass,Gerhard Weikum,P
Serge Abiteboul,Gerhard Weikum,P
Yannis E. Ioannidis,Gerhard Weikum,P
Jian Lu 0001,Gerhard Weikum,N
Harald Schöning,Gerhard Weikum,P
Patrick Valduriez,Gerhard Weikum,P
F. Bruce Shepherd,Gerhard Weikum,P
Josep Maria Font,Gerhard Weikum,P
Hector Garcia-Molina,Sergey Melnik 0001,P
Gang Tao,Sergey Melnik 0001,P
Erhard Rahm,Sergey Melnik 0001,P
Hector Garcia-Molina,Sorel Reisman,P
Hector Garcia-Molina,Steven W. Zucker,P
Paul Molitor,Steven W. Zucker,P
Jon Crowcroft,Steven W. Zucker,P
Ohad Ben-Shahar,Steven W. Zucker,P
Michael J. Carey 0001,Johann Christoph Freytag,P
Serge Abiteboul,Johann Christoph Freytag,P
Luis M. Camarinha-Matos,Johann Christoph Freytag,N
Rolf Backofen,Johann Christoph Freytag,P
Michael J. Carey 0001,Xiaolan Xie,P
Wolf-Jürgen Beyn,Xiaolan Xie,N
Alessandro Giua,Xiaolan Xie,P
Michael Lesk,Christine Morin,P
Kwyro Lee,Christine Morin,N
Fakhri Karray,Christine Morin,N
Michael Stonebraker,David T. Jones,P
Omer Reingold,David T. Jones,N
William B. Langdon,David T. Jones,P
Søren-Aksel Sørensen,David T. Jones,N
Gregor Engels,David T. Jones,N
Antonio Frangioni,David T. Jones,N
Foster J. Provost,David T. Jones,N
Michael Stonebraker,Toshio Iguchi,P
Masayuki Takeda,Toshio Iguchi,N
Dirk Stroobandt,Toshio Iguchi,N
Martin Müller 0003,Toshio Iguchi,N
Nancy A. Lynch,Toshio Iguchi,P
Michelle Effros,Toshio Iguchi,N
Michael Stonebraker,Wojciech Skut,P
Fabio Martinelli,Wojciech Skut,N
Amit Ailon,Wojciech Skut,N
Natalya Fridman Noy,Lisimachos P. Kondi,N
Rajeev Motwani,Lisimachos P. Kondi,P
Adnan Aziz,Lisimachos P. Kondi,P
Nikolaos Papaspyrou,Lisimachos P. Kondi,N
Adhemar Bultheel,Lisimachos P. Kondi,N
Natalya Fridman Noy,Myung-Soo Kim,N
Wenping Wang,Myung-Soo Kim,P
Werner Römisch,Myung-Soo Kim,N
M. Michael Gromiha,Myung-Soo Kim,P
B. G. Prakash,Myung-Soo Kim,N
Natalya Fridman Noy,Peter D. Karp,P
Yael Edan,Peter D. Karp,N
William C. Regli,Peter D. Karp,P
P. Vijay Kumar,Peter D. Karp,P
Goutam Chakraborty,Peter D. Karp,P
Rina Panigrahy,Peter D. Karp,P
Susanne Bødker,Peter D. Karp,P
Kam-Fai Wong,Peter D. Karp,P
Natalya Fridman Noy,Russ B. Altman,P
Gary D. Stormo,Russ B. Altman,P
Judy G. Ozbolt,Russ B. Altman,P
Peter D. Karp,Russ B. Altman,P
N. K. Bose,Russ B. Altman,N
Douglas L. Brutlag,Russ B. Altman,P
Walter Kellermann,Russ B. Altman,N
Natalya Fridman Noy,Samson W. Tu,P
Ephraim Korach,Samson W. Tu,P
Vimla L. Patel,Samson W. Tu,P
Jean-Luc Gaudiot,Samson W. Tu,P
John Fox,Samson W. Tu,P
Silvana Quaglini,Samson W. Tu,P
Peter Mork,Zachary G. Ives,N
Bertram Ludäscher,Zachary G. Ives,P
Rita Puzmanova,Zachary G. Ives,N
Ioana Manolescu,Zachary G. Ives,P
Ewart R. Carson,Zachary G. Ives,N
Philip A. Bernstein,Francisco Marcellán,N
Van Bang Le,Francisco Marcellán,N
Kemal Altinkemer,Francisco Marcellán,N
Rakesh Agrawal 0001,Ilkka Niemelä,P
Rakesh Agrawal 0001,Kamal Sarabandi,P
R. Keith Raney,Kamal Sarabandi,P
James A. Smith,Kamal Sarabandi,N
Rakesh Agrawal 0001,Ramakrishnan Srikant,P
Jim Z. C. Lai,Ramakrishnan Srikant,N
Richard T. Snodgrass,Amos Fiat,P
Andrew Tomkins,Amos Fiat,P
James N. Turner,Amos Fiat,P
Jeffrey C. Mogul,Amos Fiat,P
Richard T. Snodgrass,Butler W. Lampson,P
Richard T. Snodgrass,Kazunori Mano,P
Richard T. Snodgrass,Viljem Zumer,P
Olivier Danvy,Viljem Zumer,N
Torsten Braun,Viljem Zumer,N
David M. Pennock,Viljem Zumer,N
Pascal Hitzler,Viljem Zumer,N
Serge Abiteboul,Evaggelia Pitoura,P
Volker Roth 0001,Evaggelia Pitoura,N
Stefano Ceri,Bertrand Meyer 0001,P
Mariko Hagita,Bertrand Meyer 0001,N
Venkataraman Ramesh,Bertrand Meyer 0001,P
Stefano Ceri,Ioana Manolescu,P
Yannis Papakonstantinou,Ioana Manolescu,P
Bertram Ludäscher,Ioana Manolescu,P
Piero Fraternali,Ioana Manolescu,P
D. Manivannan 0001,Ioana Manolescu,N
Anders Lansner,Ioana Manolescu,N
Gianluca Antonelli,Ioana Manolescu,N
Stefano Ceri,Maristella Matera,P
Maria Francesca Costabile,Maristella Matera,P
