author,sum_art
Barack Shoham,2
Alexej P. Pynko,4
Joseph E. Bonin,1
Zongduo Dai,3
Izak Broere,3
Carla D. Savage,2
Yeow Meng Chee,2
Carmen Cortés,1
Leizhen Cai,2
Andrzej Proskurowski,1
Paolo Boldi,4
Sebastiano Vigna,3
John P. McSorley,1
Stephanie Perkins,1
Michael Edwin Raines,2
Richard C. Brewster,2
Dimitri Leemans,2
Jing Huang 0007,3
Tsuyoshi Nishimura,2
M. Alamgir Hossain,1
M. Osman Tokhi,4
Zoran Salcic,2
Yu-Fai Fung,2
Muhammet Fikret Ercan,2
Anand R. Tripathi,3
Neeran M. Karnik,4
J. Sukarno Mertoguno,2
Panagiotis Tzionas,1
Antonella Santone,8
Gigliola Vaglini,3
Seung Ryoul Maeng,2
J. Morris Chang,6
Nicoletta De Francesco,10
Tien-Fu Chen,2
Jurij Silc,3
Chiew Tong Lau,3
Antón Civit Balcells,2
Hans Hansson,1
Antonios Gasteratos,2
Aurelio La Corte,1
Yong Kim Chong,1
Naranker Dulay,1
Veljko M. Milutinovic,4
Per Stenström,2
K. Rajan,1
K. M. M. Prabhu,3
Franc Novak,3
Anton Biasizzo,1
José Luis Lázaro,2
Olli Silvén,1
Ronald A. Olsson,3
Rob C. van Ommering,1
John C. Lusth,1
Anna Ciampolini,1
Torben Amtoft,2
A. J. Kfoury,1
Noemi de La Rocque Rodriguez,1
Roberto Ierusalimschy,1
François G. Meyer,3
Aditya Vailaya,2
Mário A. T. Figueiredo,3
Marco Diani,2
Aleksandra Mojsilovic,2
Ramakrishna Kakarala,3
Philip Ogunbona,2
Wen-Liang Hwang,2
Fernand S. Cohen,1
Rajesh Rajagopalan,1
Michael T. Orchard,13
Chun-Shien Lu,3
Donald A. Adjeroh,1
Moon-Chuen Lee,1
Markus Lang,2
Heinz-Otto Peitgen,6
Paul W. Fieguth,3
Liyuan Li,1
Charles A. Bouman,4
Ken D. Sauer,1
Amitabha Das,2
Vito Pascazio,4
Gilda Schirinzi,1
Gonzalo R. Arce,13
Thierry Blu,9
Philippe Thévenaz,1
Michael Unser,12
Søren Forchhammer,2
Emin Anarim,3
H. Joel Trussell,4
Jie Wei,3
Yui-Lam Chan,2
B. S. Manjunath,4
Peyman Milanfar,2
Rajiv Mehrotra,2
Heggere S. Ranganath,2
Thomas H. Hinke,2
Zhiqian Wang,4
Jezekiel Ben-Arie,5
George Paschos,1
Russell M. Mersereau,8
Vicent Caselles,4
Mita D. Desai,1
Torfinn Taxt,1
Nikolas P. Galatsanos,2
Michael J. Vrhel,1
Brian V. Funt,2
Hamid Krim,3
José M. F. Moura,3
Jan P. Allebach,6
Françoise Peyrin,3
Rémy Prost,2
Gaurav Sharma 0001,3
Eli Saber,1
Yoshiaki Shishikui,3
Marc Acheroy,4
Alfred O. Hero III,3
Dana H. Brooks,2
William Clement Karl,3
Lawrence P. Panych,2
Xing Zhang,1
Richard Alan Peters II,1
Robert E. Hartwig,1
D. Mitchell Wilkes,3
Leonid V. Tsap,2
Sudeep Sarkar,3
Nicolai Petkov,2
Peter Kruizinga,1
Victor C. Chen,1
Haibo Li 0001,1
Anastasios Delopoulos,1
Antonio Chimienti,1
Jean Serra,2
Robert S. Caprari,1
Dibyendu Nandy,1
Amir Averbuch,11
Ron Kimmel,9
Marc Berthod,1
Jerry D. Gibson,1
Shyh-shiaw Kuo,1
Samit Basu,2
Andrew J. Patti,2
Qinfen Zheng,3
Oleg S. Pianykh,1
John M. Tyler,1
Yao Wang 0001,7
Vinay A. Vaishampayan,5
Amy R. Reibman,4
Bobby R. Hunt,1
Debargha Mukherjee,2
Sanjit K. Mitra,7
José M. B. Dias,1
José M. N. Leitão,1
Roland Wilson,2
Mohamed A. Deriche,2
Palghat P. Vaidyanathan,5
A. Enis Çetin,4
Jacek Ilow,1
Anand Rangarajan 0001,1
Gene Gindi,1
Yue Joseph Wang,6
Dimitrios Tzovaras,6
Jong Beom Ra,4
Ping Wah Wong,2
Nasir D. Memon,5
Enrico Magli,5
Lawrence B. Wolff,1
R. Mukundan,1
S. H. Ong,1
Zhou Wang,2
Trac D. Tran,4
David Casasent,3
Faouzi Kossentini,5
Antonin Chambolle,2
Bradley J. Lucier,2
Philippe Réfrégier,2
Mauro Barni,13
Franco Bartolini,11
Alessandro Piva,7
Bahaa E. A. Saleh,1
John F. Doherty,3
Reiner Lenz,2
Paul Scheunders,4
Ruth Silverman,2
Angela Y. Wu,2
Michael S. Lewicki,1
Jérôme Idier,6
Michael Elad,4
Yacov Hel-Or,2
Igor Djurovic,5
Tae-Sun Choi,3
Gaetano Scarano,2
Lina J. Karam,2
Charles G. Boncelet Jr.,1
Lucas J. van Vliet,3
Peter M. van den Berg,1
Bernard Chalmond,1
David L. Wilson,4
Pao-Chi Chang,1
Niranjan Damera-Venkata,2
Brian L. Evans,4
Ingemar J. Cox,3
Yui Man Lui,1
Keh-Shin Lii,1
Ioannis Kompatsiaris,2
Jeffrey A. Fessler,3
Yong Sun,1
Hui Zhang,1
Jean-Michel Morel,4
Michelle Effros,4
Sos S. Agaian,2
Artyom M. Grigoryan,7
Lorenzo Bruzzone,7
Diego Fernández-Prieto,3
Scott T. Acton,5
Dipti Prasad Mukherjee,2
Mike J. Chantler,1
Joseph M. Francos,3
Nirmal K. Bose,4
Jae S. Lim,1
Chuang Gu,3
Ming-Ting Sun,10
Patrick Bouthemy,4
Fabrice Heitz,2
Tao Chen,3
Hong Ren Wu,4
Toshio Mike Chin,1
Ann Macintosh,2
Yongjian Fu,1
Dimitris Karagiannis,2
David G. Elliman,1
Alexander P. Morgan,1
Jerzy Stefanowski,5
Katharina Morik,1
Jan Vanthienen,4
Kate A. Smith,1
Jerome Yen,2
Tung X. Bui,3
Ah-Hwee Tan,1
David Booth,1
Gregory R. Madey,2
Hiroshi Ishikawa 0004,1
Murugan Anandarajan,4
Ingrid Zukerman,3
Alexis Tsoukiàs,2
David C. Wilson,3
Robin Cohen,1
Chris Reed,2
Shogo Nishida,1
Victor Raskin,1
Paul Snow,2
Brahim Chaib-draa,4
Bin Yu,2
Daniel S. Yeung,10
Xizhao Wang,6
John Washbrook,1
Jerzy W. Grzymala-Busse,3
Susan Craw,1
François Michaud,4
Robert Levinson,1
Dirk Vermeir,1
Lech Polkowski,4
Wojciech Ziarko,1
Alan Scheller-Wolf,1
Kwang Mong Sim,3
Bruce Spencer,1
B. Chandrasekaran 0001,1
Hung Son Nguyen,2
Jaroslaw Stepaniuk,4
Hideo Tanaka,3
Jeffrey K. MacKie-Mason,3
David Simchi-Levi,6
Carlos F. Daganzo,1
Herbert E. Scarf,1
Hugues Marchand,2
Fangruo Chen,4
Awi Federgruen,5
Yu-Sheng Zheng,4
Gideon Weiss,2
Uday S. Karmarkar,3
Jean-François Cordeau,2
François Soumis,3
Jacques Desrosiers,3
Jason D. Papastavrou,1
João Soares,1
Saul I. Gass,7
William W. Cooper,5
Kyung Sam Park,5
James E. Smith 0003,1
Kevin F. McCardle,1
Shaohui Zheng,1
Geir Dahl,1
Geir Storvik,2
Shoshana Anily,1
Stephen E. Chick,4
Richard C. Larson,2
Kimberly M. Wasserman,1
Tava Lennon Olsen,3
John J. Bartholdi III,3
Donald D. Eisenstein,1
Samuel Karlin,1
Jonathan P. Caulkins,1
David P. Morton,1
Pekka Salminen,3
Egon Balas,5
Sebastián Ceria,1
Steven A. Gabriel,1
Zhen Liu,4
Selçuk Karabati,1
Panagiotis Kouvelis,2
Robert E. Bixby,1
Arnold Barnett,1
Amedeo R. Odoni,2
Rakesh Nagi,2
Nicos Christofides,1
Garrett J. van Ryzin,4
Raymond A. Patterson,1
Erik Rolland,1
Karen Aardal,2
Cor A. J. Hurkens,2
Jan Karel Lenstra,1
J. David Fuller,2
Patrick Jaillet,3
Srinivas Bollapragada,2
Ralph L. Keeney,2
Lyn C. Thomas,3
Chris N. Potts,5
David A. Stanford,1
Jing-Sheng Song,5
S. David Wu,2
Robert H. Storer,1
G. F. Newell,1
Martin J. Fischer,1
James R. Wilson,5
Matthew J. Sobel,2
Paul Glasserman,1
Daning Sun,1
Lap Mui Ann Chan,2
Denos C. Gazis,1
Martin Shubik,3
David Goldsman,6
Wheyming Tina Song,2
H. Edwin Romeijn,3
W. David Kelton,8
Ram D. Gopal,5
Robert S. Garfinkel,2
François V. Louveaux,1
Paolo Toth,6
Richard Goodwin,3
Sesh Murthy,4
Maarten H. van der Vlerk,1
Ioannis Ch. Paschalidis,3
Richard E. Nance,1
Robert G. Sargent,1
Linus Schrage,1
Manuel Graña,4
F. Xabier Albizuri,2
Alicia D'Anjou,3
D. Yves von Cramon,2
U. Pal 0001,2
Gabriel Valiente,2
Gabriella Sanniti di Baja,5
Sung Yang Bang,2
Jun Liu,3
Hayit Greenspan,4
Ishwar K. Sethi,2
Andreas Siebert,1
Santanu Chaudhury,6
Jana Novovicová,1
Karl Tombre,2
Prabir Bhattacharya,2
Kuo-Feng Hwang,3
Lihui Chen,3
W. Nick Street,3
Jan H. van Bemmel,1
Eric Backer,3
Murray H. Loew,2
Atsushi Imiya,2
Georges Stamon,1
Gunilla Borgefors,5
Giuliana Ramella,2
Her-Kun Chang,1
Man-Kwan Shan,1
Han Wang 0001,2
Chuan-Heng Ang,1
Luigi P. Cordella,1
Pasquale Foggia,2
Carlo Sansone,3
Mario Vento,4
Sridha Sridharan,4
Vinod Chandran,1
Jung-Hua Wang,2
Mihai Datcu,3
Rudolf Mester,1
Kanti V. Mardia,1
Oded Maimon,3
Steve De Backer,2
P. Nagabhushan,2
Marcos A. Rodrigues,4
Se June Hong,2
Sholom M. Weiss,3
Niels da Vitoria Lobo,2
Zhengxin Chen,2
Vladimir Katkovnik,4
Juan José Villanueva,3
Sebastiano B. Serpico,5
Yi Xiao,1
Yu-Tai Ching,2
Hiok Chai Quek,7
Ruowei Zhou,2
Barbara Zitová,3
Michele Ceccarelli,1
Maria Petrou,12
Krishnamoorthy Sivakumar,2
Kevin James Wiebe,1
Zoltan Kato,1
John Chung-Mong Lee,1
Xin Li,5
Georgy L. Gimel'farb,1
Christophe Odet,1
Richard J. Hathaway,4
Hidetoshi Miike,1
Xueyin Lin,1
Yehezkel Yeshurun,2
Yau-Tarng Juang,2
Zhi-Pei Liang,3
Michael S. Lew,3
Quen-Zong Wu,1
Bor-Shenn Jeng,1
Eric Andres,1
David W. Capson,1
Chichyang Chen,2
Peng-Yeng Yin,3
Brijesh Verma,4
Alexander Tuzikov,2
Christian Wöhler,2
Stan Sclaroff,3
Hsin-Min Wang,3
Lin-Shan Lee,5
Ching-Chung Li,1
Songde Ma,4
Claudio M. Privitera,2
Lawrence W. Stark,3
Y. Zhu,1
Juyang Weng,2
Josef Bigün,1
Mohamed M. Bayoumi,3
Paul F. Whelan,3
Luigi Bedini,2
Anna Tonazzini,2
Moncef Gabbouj,6
Hong Jeong,1
Sang Wook Lee,2
Wenhua Wan,1
Jose A. Ventura,5
Ke Chen 0001,5
Jorge P. Batista,2
Helder Araújo,3
Ioannis Fudos,2
Leonidas Palios,1
Peter Brass,1
George J. Grevera,1
Hichem Frigui,2
Jayanta Mukherjee 0001,3
Timothy S. Newman,1
Mario Ferraro,3
Giuseppe Boccignone,3
Nicolas Pérez de la Blanca,1
Josef Pauli,3
Shingo Tomita,1
Shyi-Chyi Cheng,1
Chen-Kuei Yang,1
Timothy Poston,1
B. N. Chatterji,4
Juergen Luettin,2
Eugenio Di Sciascio,3
Luisa Micó,1
Mohamed S. Kamel,1
Li Tang,1
M. Aswatha Kumar,1
Partha Pratim Das,1
Toivo Katila,2
Dimitris A. Karras,1
Giancarlo Calvagno,1
Gian Antonio Mian,1
Roberto Rinaldo,1
Luciano Alparone,8
Hamid Gharavi,2
Ming L. Liou,5
Frédéric Dufaux,1
Chen-Yi Lee,2
Tsuhan Chen,7
I-Ming Pao,3
Chaur-Heh Hsieh,5
Truong Q. Nguyen,10
Sylvie Jeannin,1
Thomas Sikora,3
Jae Yong Lee,1
Sung-Jea Ko,6
Bo Martins,1
Ralph Neff,3
Shih-Ping Liou,1
Chris Basoglu,1
Woobin Lee,1
Yiwei Thomas Hou,2
Chaminda Weerasinghe,2
Narciso García,1
Kameswara Rao Namuduri,1
Jane Hunter,4
Shoji Kawahito,1
Yoshiaki Tadokoro,1
Anthony Vetro,4
Huifang Sun,2
Atul Puri,2
Jun Zhang 0006,2
Donglok Kim,2
Robert L. Stevenson,2
S. Chen,2
Mei-Juan Chen,2
Lee-Sup Kim,2
Sheila S. Hemami,1
Malay K. Kundu,2
Stanley C. Ahalt,2
Michael R. Frater,1
John F. Arnold,1
Jens-Rainer Ohm,2
Thrasyvoulos N. Pappas,3
Xiaoou Tang,2
Tzi-Dar Chiueh,3
Minerva M. Yeung,3
Weiping Li,1
Jeongnam Youn,1
Wai-kuen Cham,2
Lai-Man Po,1
Mahmood R. Azimi-Sadjadi,4
Olivier Avaro,1
Hayder Radha,6
William A. Pearlman,2
Bing Zeng,2
Nikos Grammalidis,2
Jozsef Vass,1
Krit Panusopone,1
Thomas Wiegand,1
Bernd Girod,5
John A. Robinson,2
Sethuraman Panchanathan,5
Michael Gallant,1
Wolfgang Niehsen,1
Marco Mattavelli,2
Stephan Wenger,1
Jiun-In Guo,2
Dong Sik Kim,1
Jordi Ribas-Corbera,2
David L. Neuhoff,5
Yuk-Hee Chan,1
Bede Liu,1
Nicolaos B. Karayiannis,2
Vikram Chalana,1
Shivendra S. Panwar,3
Scott Jordan,2
Peter J. Haas,2
Martin F. Arlitt,3
Krishna Kant,1
Jonghyun Lee,1
Karl Sigman,2
William C. Cheng,1
Edmundo de Souza e Silva,4
Zhen Liu 0001,3
Mary K. Vernon,3
Li Zhang 0002,4
Peter B. Key,2
Kenneth C. Sevcik,2
Armand M. Makowski,2
Ahmed E. Kamal,2
Claude Dutheillet,1
Giuliana Franceschinis,2
Alexander Thomasian,1
Doug Kimelman,1
V. T. Rajan,1
Per Gunningberg,1
Yaakov Kogan,1
Yuh-Jzer Joung,3
Bogdan S. Chlebus,2
Alan Gibbons,5
Michael Merritt,1
Ulrich Schmid 0001,2
Dan Touitou,2
Nicola Santoro,3
Keith Marzullo,2
Mitchell L. Neilsen,2
Alexander A. Shvartsman,4
Torsten Suel,1
Nancy A. Lynch,4
Jan K. Pachl,1
Béatrice Bérard,1
Marco Danelutto,3
Wen-Jing Hsu,3
Ondrej Sýkora,2
Imrich Vrto,2
B. S. Panda,2
Siang W. Song,2
Michel Cosnard,4
Andrew Rau-Chaplin,3
Ronald H. Perrott,1
Stefan Dobrev,1
Barton P. Miller,4
Gaétan Hains,2
Christian Lavault,2
Carsten Butz,1
Soonhoi Ha,4
Dominique Barth,3
Paraskevi Fragopoulou,3
Chan-Ik Park,3
Jeff W. Sanders,2
Christoph A. Herrmann,1
Christian Lengauer,4
Herbert Kuchen,2
Daniel Keren,2
John Oliensis,3
Shmuel Peleg,1
Timothy F. Cootes,8
Isaac Cohen,2
C. A. Murthy,2
Yong Tsui Lee,2
Fredrik Kahl,1
Long Quan,3
Georgios Papaioannou,2
Evaggelia-Aggeliki Karabassi,2
Theoharis Theoharis,2
Gregory D. Hager,1
Gábor Lukács,1
Dorothea Blostein,1
James R. Cordy,2
Sven J. Dickinson,1
Ramin Zabih,2
Paul D. Fiore,1
Behrooz Kamgar-Parsi,1
Behzad Kamgar-Parsi,1
Judith E. Dayhoff,1
Anuj Srivastava,3
Xiuwen Liu,4
Ulf Grenander,2
Anastasios Tefas,3
Constantine Kotropoulos,4
Jiann-Der Lee,1
Quang-Tuan Luong,1
Pascal Fua,3
Yvan G. Leclerc,1
Daphna Weinshall,1
Michael Werman,6
Sameh M. Yamany,2
Aly A. Farag,3
Andreas Lanitis,1
Ethem Alpaydin,4
Piet W. Verbeek,1
Mohammed Yeasin,2
Mohamed Abdel-Mottaleb,1
Juan Domingo,3
Dorin Comaniciu,3
Peter Meer,2
Douglas DeCarlo,2
David J. Fleet,1
Ronen Basri,1
David W. Jacobs,2
J. Andrew Bangham,2
Michel Gilloux,1
Richard P. Wildes,1
Guilherme N. DeSouza,1
Avinash C. Kak,4
John R. Kender,2
Hyung Suck Cho,5
Roberto Cipolla,6
Greg Turk,3
Toru Wakahara,2
Yoshimasa Kimura,1
Akira Tomono,1
Joachim Denzler,1
Christopher M. Brown,1
Bart M. ter Haar Romeny,5
Lawrence Carin,10
Ihsin T. Phillips,2
Stéphane Mallat,1
Harpreet S. Sawhney,2
Rakesh Kumar 0001,2
Jia Li 0001,3
Robert M. Gray,2
Gio Wiederhold,4
Kannappan Palaniappan,1
Tariq S. Durrani,2
Sarunas Raudys,1
Camillo J. Taylor,4
Daniel Rueckert,3
Derek L. G. Hill,4
David J. Hawkes,3
Jan-Olof Eklundh,1
Jens Gregor,4
Andrew Lippman,1
Fatos T. Yarman-Vural,1
Jeffrey F. Cohn,1
Bärbel Mertsching,1
Jan Puzicha,2
Zhongkang Lu,1
Charles V. Stewart,3
Badrinath Roysam,4
Zhaohui Sun,2
Ioannis A. Kakadiaris,3
Enric Martí,1
Giovanni Gallo,2
Zhanyi Hu,2
Nahum Kiryati,3
Pietro Perona,3
Marie-Pierre Dubuisson-Jolly,2
Ian T. Nabney,1
Steven S. Beauchemin,1
Stefano Soatto,1
Euripides G. M. Petrakis,4
Chong-Ho Choi,5
Joseph Gil,3
Shinichiro Omachi,1
Chorkin Chan,1
Yoav Y. Schechner,1
James W. Davis,2
David W. Murray,3
Antonio Vicino,3
Guido M. Cortelazzo,1
Guohua Jin,2
Jaeyoung Choi,2
Yariv Aridor,3
Roger King,1
M. Manzur Murshed,3
James Arthur Kohl,1
J. Mark Bull,2
Hiroshi Ohta,3
Mehmet Aksit,4
Siegfried Benkner,3
Michael Wolf,1
Andrew Lumsdaine,1
Jeff S. Reeve,2
John B. Rundle,1
Bernhard Scholz,2
Giovanna Guerrini,1
Irfan Pyarali,1
S. Misbah Deen,1
Ying Chen,4
Gagan Agrawal,2
Salvatore Riccobene,1
Marco Scarpa,1
Tobias Nipkow,2
Susan Eisenbach,1
Gary T. Leavens,1
Cliff Addison,1
Paddy Nixon,1
Brendan Tangney,1
Tomasz Haupt,1
Rainer Koppler,1
John H. Merlin,1
Ann Christine Catlin,1
John R. Rice,2
Barbara M. Chapman,1
Barrett R. Bryant,1
Andrew M. Olson,1
Mikhail Auguston,1
Dennis G. Kafura,1
Calvin J. Ribbens,1
Christopher R. Johnson 0001,3
Anthony J. G. Hey,2
Thomas Brandes,1
Doron Rotem,1
Chao-Tung Yang,1
Witold Dzwinel,1
Frank Nack,4
Dick C. A. Bulterman,2
Forouzan Golshani,4
Vipul Kashyap,1
Fangju Wang,1
Christoph F. Strnadl,1
Jana Dittmann,2
Maria Francesca Costabile,4
David C. Brown,2
Naoyuki Tokuda,4
Deepa Kundur,4
Mehdi Jazayeri,1
Steven R. Newcomb,1
Ben Delaney,4
Gustaf Neumann,1
Fernando Lyardet,1
Alberto Negro,1
Jean-Michel Jolion,2
Thomas E. Hall,2
K. Gopalakrishnan 0001,1
Tsuneo Ikedo,1
Arturo Azcorra,1
Shirley A. Becker,3
V. Michael Bove Jr.,2
M. Ibrahim Sezan,1
Young Francis Day,1
Lloyd Rutledge,3
Stefan Fischer 0001,2
Ezzatollah Salari,2
Minoru Inamura,1
Jia-Shung Wang,1
Mark A. Anastasio,3
Xiaochuan Pan,6
Patrick J. Flynn,5
Shira L. Broschat,1
Yehuda Bassok,2
Wallace J. Hopp,3
Kingshuk K. Sinha,2
Marshall L. Fisher,2
Sven Axsäter,2
Philip C. Jones,1
Guillermo Gallego 0001,3
Christopher S. Tang,2
Qing Li,5
Fikri Karaesmen,2
Markus Ettl,1
Maqbool Dada,3
H. Yan,1
H. Zhang,2
Evan L. Porteus,3
Mark P. Van Oyen,1
M. Eric Johnson,1
Suresh Chand,3
Suresh P. Sethi,4
Stephen C. Graves,4
S. Rajagopalan,2
Arvind Malhotra,3
Eitan Zemel,1
Andrew R. Nix,6
Gerard de Haan,5
Takashi Tsuchiya,1
Young-Hwan You,2
A. Giordano,1
Giovanni Ramponi,2
Fu Li,2
Jechang Jeong,1
Peter M. Corcoran,4
Tadanori Mizuno,4
Tadashi Sakamoto,3
Tomohiro Hase,3
Atsushi Togashi,3
Kun-Wah Yip,2
Tung-Sang Ng,3
Aldo W. Morales,2
Iwao Sasase,3
Dae Hee Youn,6
José Manuel Páez-Borrallo,3
Kam-Wing Ng,1
Peter H. N. de With,2
Suki Kim,2
Sergio M. Savaresi,3
Heung-Kyu Lee,2
Meng Hwa Er,2
Hyoung-Kyu Song,1
Mrinal K. Mandal,2
Dong-Seog Han,5
Irek Defée,2
Andrea Baschirotto,2
Young-Keun Park,4
Yookun Cho,4
Heon Young Yeom,3
Junji Suzuki,1
Takehiro Moriya,1
Feng Wang,2
Krishnamurthy Murali,1
Olukayode A. Ojo,1
Sun-Young Hwang,1
Xiao-Jun Zeng,1
Sen M. Kuo,2
Byung-Ha Ahn,5
Eran Steinberg,1
Juan M. Meneses,1
Hari Kalva,1
Stavros A. Koubias,4
George D. Papadopoulos,2
Moon Gi Kang,1
Yibin Yang,1
Lilla Böröczky,1
Tihao Chiang,1
Injun Choi,2
Ping-Teng Chang,2
Humayun Khalid,1
Michel Gourgand,1
Henri Pierreval,2
Zone-Ching Lin,1
MuDer Jeng,4
T. N. Goh,1
Nong Ye,9
David Wallace,1
Bin Wu,2
Suhua Hsieh,1
Benoît Montreuil,1
Chengbin Chu,4
Yuh-Min Chen,1
Tai-Yue Wang,3
Shu-Kun Lin,4
Carlos Castro,2
Bernard Testa,2
Lemont B. Kier,3
K. David Jamison,2
Weldon A. Lodwick,4
Shu-Guang Cao,4
Neville W. Rees,4
Wagner Caradori do Amaral,2
Young Bae Jun,8
Mustafa Demirci,5
Congxin Wu,12
Etienne E. Kerre,11
Jin S. Lee,3
Lushu Li,3
K. K. Lai,3
Pei-Zhuang Wang,4
Ralf Östermark,5
Shaohua Tan,3
Yannis A. Tolias,1
Stavros M. Panas,3
Nilesh N. Karnik,2
Jerry M. Mendel,6
I. Burhan Türksen,4
Michel Ménard,3
Andrea Sgarro,2
James J. Buckley,11
Jonathan Lee,7
Jordi Recasens,6
Bokan Zhang,4
Hyung Lee-Kwang,2
Pedro Gil,6
Dug Hun Hong,8
Nehad N. Morsi,4
Peijun Guo,2
Hung-Yuan Chung,1
Noureddine Mouaddib,1
Jiafu Tang,3
Dingwei Wang,7
Dorota Kuchta,1
Jiqing Qiu,2
Fachao Li,3
Petr Hájek 0001,10
Siegfried Gottwald,2
Fathei M. Zeyada,2
Chih-Hui Chiu,1
Wen-June Wang,5
Margarita Mas,3
Gaspar Mayor,2
Joan Torrens,4
G. N. Marichal,1
Leopoldo Acosta,1
Juan A. Méndez,1
Jianqiang Yi,6
Naoyoshi Yubazaki,6
Nigel Steele,2
Dionís Boixader,1
Joan Jacas,2
K. C. Gupta,1
Toshiaki Murofushi,4
Samy El-Badawy Yehia,1
Shaocheng Tong,3
Han-Xiong Li,7
John N. Mordeson,1
M. Schneider,1
Yun Kyong Kim,3
Guangwu Meng,1
Robert E. Young,1
Tomasa Calvo,6
Ernest Czogala,1
Ichiro Nishizaki,8
Zhudeng Wang,3
Yandong Yu,3
Hee Sik Kim,3
Hong Yan 0002,4
Roberto Tadei,6
Akira Ichikawa,5
Valentín Gregori,2
Minghu Ha,1
Christer Carlsson,7
Robert Fullér,7
E. Stanley Lee,5
Ching-Cheng Teng,3
Seok Yoon Hwang,1
Yuhu Feng,7
Thierry-Marie Guerra,1
Jong Yeoul Park,4
Wei-Yi Liu,2
Lucien Duckstein,3
Enric Trillas,7
José Valente de Oliveira,1
Paris A. Mastorocostas,2
Vassilios Petridis,6
Kuu-young Young,2
Puyin Liu,8
Jiu-Lun Fan,2
Weixin Xie,1
Riccardo Rovatti,2
T. Warren Liao,4
László T. Kóczy,4
Bernhard Moser,2
Tamás D. Gedeon,4
Han-Lin Li,5
Mona Khare,1
Roberto Cignoli,2
Michio Sugeno,5
Chian-Son Yu,3
Yan Shi,1
Masaharu Mizumoto,1
Thomas Feuring,9
Luigi Di Lascio,4
Antonio Gisolfi,3
Dexue Zhang,2
José Luis Maté,2
Juan Pazos,1
Sándor Jenei,8
Paolo Bison,2
Tzuu-Hseng S. Li,2
Hisao Ishibuchi,5
Tsau Young Lin,4
Eun Tae Jeung,1
Hong Bae Park,1
János C. Fodor,3
Kunhiraman Nair,2
Raúl Pérez,3
Abdollah Homaifar,1
Marwan Bikdash,1
Michael C. Laskowski,3
Shihuang Shao,1
Sujeet Shenoi,1
Adnan Yazici,2
Jiang Zhu,3
Chiang Kao,3
Lee-Chae Jang,1
Dan A. Ralescu,3
Gunther Jäger,2
Basil K. Papadopoulos,2
Ramón Fuentes-González,4
Juan Luis Castro,5
Bernard De Baets,5
Andreja Tepavcevic,1
Hsi-Mei Hsu,2
Guijun Wang,1
Xiaoping Li,2
Mourad Oussalah 0002,8
Wei Li 0006,3
Friedrich M. Wahl,3
Jay A. Farrell,5
Ming Ma,1
Menahem Friedman,3
Kweimei Wu,1
Zhou-Tian Fan,2
Gianluca Bontempi,2
Hugues Bersini,4
Euntai Kim,4
Hyung-Jin Kang,1
Sukhamay Kundu,1
Stefan Chanas,4
Miquel Monserrat,3
Philippe De Wilde,1
Xue-Ping Wang,1
Ruoning Xu,1
Melek Demirhan,2
Luoshan Xu,1
Werner Peeters,1
Ladislav J. Kohout,2
Chin-Wang Tao,10
Jin-Shiuh Taur,2
Jaejin Lee,3
Rajendra P. Srivastava,2
Hans De Meyer,2
Yo-Ping Huang,1
Yong Shi,7
I-Fang Chung,2
Yu-Ru Syau,3
Fernando Matía,1
Agustín Jiménez,1
Heriberto Román-Flores,2
Rodney Carlos Bassanezi,1
Giangiacomo Gerla,2
Ranjit Biswas,2
Mao-Jiun J. Wang,1
Sang M. Lee,2
Suresh Chandra 0001,1
Vicenç Torra,11
Jae Dong Yang,5
Bernard Dubuisson,1
K. M. Tsang,3
Carlo Bertoluzza,3
Slavka Bodjanova,1
Thierry Denoeux,5
Cheng-Liang Chen,1
Wei-Song Lin,2
Yuji Yoshida,4
Maciej Wygralak,1
Rajat K. De,2
Rustam M. Vahidov,4
Yong-Ming Li 0001,3
Robert Patton Leland,1
Mohamed Limouri,1
Abderrahmane Essaid,1
Sung Jin Cho,3
Byung-Soo Lee,2
Gue Myung Lee,3
Do Sang Kim,2
Ruey-Jing Lian,1
Carol L. Walker,1
Elbert A. Walker,1
Jae-Gyeom Kim,1
Huey-Jian Uang,5
Xiao-Jun Ma,1
Zengqi Sun,4
Shih-Sen Chang,2
Ni-Bin Chang,1
Antonio Sala 0001,1
Pedro Albertos,4
Rached Tourki,1
J. A. Dente,2
Mehmet Önder Efe,3
Robert de Souza,1
Masao Mukaidono,4
Antonio Flores-Sintas,1
José Manuel Cadenas,1
Fernando Martin,1
Donal O'Regan,6
Masami Yasuda,1
Han-Pang Huang,1
Dogan Çoker,1
Tae-Yong Kim,2
San-Chyi Chang,1
Chen-Tung Chen,1
Jose Manuel Zurita,2
Branimir Seselja,1
Vadlamani Ravi,2
P. J. Reddy,1
Hans-Jürgen Zimmermann,3
Shui-Li Chen,1
Geert Jan Olsder,2
Wilfrid Hodges,2
Markus Egg,2
Joachim Niehren,2
Wojciech Zielonka,2
Albert Visser,4
Keith Stenning,3
Churn-Jung Liau,4
Dag Westerståhl,2
Valentin B. Shehtman,2
Tim Fernando,2
Francis Jeffry Pelletier,4
Claire Gardent,1
Ivana Kruijff-Korbayová,2
Alexander Bochman,3
Manfred Pinkal,1
James Pustejovsky,2
Adam Janiak,4
Yakov M. Shafransky,1
Antanas Lipeika,1
Kazys Kazlauskas,1
Vytautas Stuikys,2
