source,target,prediction
Thilo Kielmann,Sergei Gorlatch,P
Henri E. Bal,Sergei Gorlatch,P
Sergei Gorlatch,Kees Verstoep,P
Sergei Gorlatch,Rutger F. H. Hofman,P
Lori A. Freitag,Barry F. Smith,P
William Gropp,Barry F. Smith,P
David E. Keyes,Barry F. Smith,P
Marco Danelutto,Daniela di Serafino,P
Michael Florian,Michel Gendreau,P
Youngsong Mun,Jaeyoung Choi,P
Youngsong Mun,Hyung-Il Choi,P
Jaeyoung Choi,Hyung-Il Choi,P
Mario Cannataro 0001,Pradip K. Srimani,P
Achim Basermann,Guy Lonsdale,P
Achim Basermann,Chris Walshaw,P
Guy Lonsdale,Chris Walshaw,P
Makoto Haraguchi,Umpei Nagashima,P
Ralph Butler,William Gropp,P
Jingling Xue,Wentong Cai,P
Omer F. Rana,Giovanni Aloisio,P
Omer F. Rana,Roy Williams,P
David W. Walker,Giovanni Aloisio,P
David W. Walker,Roy Williams,P
Gabriel Oksa,Marián Vajtersic,P
Jonathan M. D. Hill,Constantinos J. Siniolakis,P
Luc Bougé,Philip J. Hatcher,P
Yair Censor,Dan Gordon 0001,P
Aníbal Ollero,Shimon Y. Nof,P
Pedro Albertos,Graham C. Goodwin,P
Stéphane Ubéda,Janez Zerovnik,P
Gad M. Landau,Joseph S. B. Mitchell,P
Roland Carl Backhouse,Maarten M. Fokkinga,P
Fedor V. Fomin,Dieter Kratsch,P
Fedor V. Fomin,Jean-Christophe Novelli,P
Dieter Kratsch,Jean-Christophe Novelli,P
Tsorng-Lin Chia,Der-Chyuan Lou,P
Zen Chen,Der-Chyuan Lou,P
Jerzy Tyszkiewicz,Achim G. Hoffmann,P
Jerzy Tyszkiewicz,Arthur Ramer,P
Achim G. Hoffmann,Arthur Ramer,P
Wolf Zimmermann,Denis Trystram,P
Frank Harary,Vladik Kreinovich,P
Frank Harary,Luc Longpré,P
A. E. Eiben,Marc Schoenauer,P
Gabriel M. Kuper,Leonid Libkin,P
Corrado Priami,Ehud Shapiro,P
Yair Bartal,John Noga,P
Yair Bartal,Prabhakar Raghavan,P
Marek Chrobak,Prabhakar Raghavan,P
John Noga,Prabhakar Raghavan,P
Maria Isabel Gonzalez Vasco,Rainer Steinwandt,P
Paola Bonizzoni,Claudio Ferretti,P
Flemming Nielson,Shmuel Sagiv,P
Hanne Riis Nielson,Shmuel Sagiv,P
Jaikumar Radhakrishnan,Venkatesh Raman 0001,P
Claudio Arbib,Alberto Caprara,P
Insup Lee,Rance Cleaveland,P
Insup Lee,Scott A. Smolka,P
Roberto Barbuti,Cinzia Bernardeschi,P
Rakesh K. Sinha,Lisa Zhang,P
Susanne Albers,Marek Karpinski,P
Rezaul Alam Chowdhury,Irwin King,P
M. Kaykobad,Irwin King,P
Danny Krizanc,Godfried T. Toussaint,P
L. Paul Chew,Matthew J. Katz,P
Wendy J. Myrvold,Frank Ruskey,P
Pierre-Yves Schobbens,Gunter Saake,P
Pierre-Yves Schobbens,Amílcar Sernadas,P
Pierre-Yves Schobbens,Cristina Sernadas,P
Stefania Costantini,Ottavio M. D'Antona,P
Stefania Costantini,Alessandro Provetti,P
Ottavio M. D'Antona,Alessandro Provetti,P
John Noga,Steven S. Seiden,P
John Noga,Gerhard J. Woeginger,P
Hans Jürgen Prömel,Anand Srivastav,P
Martin Middendorf,Peter Eades,P
Maharaj Mukherjee,Kanad Chakraborty,P
Stephen T. Hedetniemi,Pradip K. Srimani,P
David Pokrass Jacobs,Pradip K. Srimani,P
Fedor V. Fomin,Andrzej Lingas,P
Mikhail Y. Kovalyov,Günter Schmidt 0002,P
Amihood Amir,Esko Ukkonen,P
Gad M. Landau,Esko Ukkonen,P
Andrzej Szepietowski,Igor Walukiewicz,P
Alfredo García Olaverri,Ferran Hurtado,P
Ferran Hurtado,Javier Tejel,P
Tzong-Chen Wu,Jinn-ke Jan,P
Tzong-Chen Wu,Yuh-Min Tseng,P
Svetlana A. Kravchenko,Frank Werner 0001,P
Martin Natter,Georg Dorffner,P
Georg Dorffner,Alfred Taudes,P
Matteo Fischetti,Andrea Lodi 0001,P
Andrea Lodi 0001,Paolo Toth,P
Ulrich W. Thonemann,Warren H. Hausman,P
Sigrún Andradóttir,Hayriye Ayhan,P
Lode Li,Evan L. Porteus,P
Lap Mui Ann Chan,Chung-Piaw Teo,P
David Simchi-Levi,Chung-Piaw Teo,P
Sanjeev Dewan,Haim Mendelson,P
William S. Lovejoy,Ying Li,P
R. Ravi 0001,Sridhar R. Tayur,P
Thomas Erlebach,Hans Kellerer,P
Thomas Erlebach,Ulrich Pferschy,P
Diwakar Gupta,Yigal Gerchak,P
Alper Atamtürk,Dorit S. Hochbaum,P
Eric K. Clemons,Lorin M. Hitt,P
Laurie J. Kirsch,Russell L. Purvis,P
Chung-Yee Lee,Albert P. M. Wagelmans,P
Daniel Solow,George L. Vairaktarakis,P
Gordon P. Wright,Robert D. Plante,P
Nagabhushana Prabhu,W. He,P
Theodore A. Tsiligirides,M. P. Bekakos,P
O. B. Efremides,David J. Evans 0001,P
Fotis N. Koumboulis,Basil G. Mertzios,P
Michael G. Skarpetis,Basil G. Mertzios,P
Esteban Feuerstein,Leen Stougie,P
Jean R. S. Blair,Pinar Heggernes,P
Jean R. S. Blair,Jan Arne Telle,P
André Barbé,Fritz von Haeseler,P
Wil M. P. van der Aalst,Twan Basten,P
Hao Li,Jianping Li,P
Arlette Gaillard,Alan J. Hoffman,P
Arlette Gaillard,William R. Pulleyblank,P
Dinesh P. Mehta,Vijay Raghavan 0002,P
Mingsheng Ying,Martin Wirsing,P
Vincenzo Auletta,Luisa Gargano,P
Vincenzo Auletta,Christos Kaklamanis,P
Luisa Gargano,Christos Kaklamanis,P
Luisa Gargano,Pino Persiano,P
Guo-Hui Lin,Lusheng Wang,P
Giuseppe Di Battista,Anna Lubiw,P
Giuseppe Di Battista,Sue Whitesides,P
Marta Z. Kwiatkowska,Roberto Segala,P
Gethin Norman,Roberto Segala,P
Riccardo Pucella,Prakash Panangaden,P
Antonio Restivo,Pedro V. Silva,P
Jens Blanck,Viggo Stoltenberg-Hansen,P
Jens Blanck,J. V. Tucker,P
Herbert Fleischner,Oliver Kullmann,P
Davide Sangiorgi,Robert de Simone,P
Mark van den Brand,Rakesh M. Verma,P
Eiji Miyano,Hisao Tamaki,P
Paul Fischer,Carl Smith,P
Hans Ulrich Simon,Carl Smith,P
Antonio Brogi,Alessandra Di Pierro,P
Jirí Adámek,Michel Hébert,P
Michel Hébert,Jirí Rosický,P
Olivier Dubois 0002,Rémi Monasson,P
Olivier Dubois 0002,Bart Selman,P
Olivier Dubois 0002,Riccardo Zecchina,P
Jean-Guy Penaud,Elisa Pergola,P
Cristian Calude,Yongge Wang,P
Bakhadyr Khoussainov,Yongge Wang,P
John Power,Giuseppe Rosolini,P
Marcelo F. Frias,Roger D. Maddux,P
Alain Finkel,Philippe Schnoebelen,P
Magnús M. Halldórsson,Kazuo Iwama,P
Bengt Aspvall,Magnús M. Halldórsson,P
Bengt Aspvall,Fredrik Manne,P
Magnús M. Halldórsson,Fredrik Manne,P
Paolo Giulio Franciosa,Daniele Frigioni,P
Wolfgang W. Bein,Marek Chrobak,P
Uri Abraham,Shlomi Dolev,P
Uri Abraham,Ted Herman,P
Dora Giammarresi,Derick Wood,P
Jun Gu,Eugene Shragowitz,P
Xiao-Dong Hu,Eugene Shragowitz,P
Osamu Watanabe 0001,Arun Sharma,P
Robert W. Irving,Kazuo Iwama,P
Josep Díaz,Dimitrios M. Thilikos,P
Maria J. Serna,Dimitrios M. Thilikos,P
Thomas Erlebach,Peter Rossmanith,P
Thomas Erlebach,Angelika Steger,P
Thomas Erlebach,Thomas Zeugmann,P
Peter Rossmanith,Angelika Steger,P
Angelika Steger,Thomas Zeugmann,P
Frank Stephan 0001,Thomas Zeugmann,P
Pierre-Yves Schobbens,Thomas A. Henzinger,P
Jean-François Raskin,Thomas A. Henzinger,P
Ker-I Ko,Anil Nerode,P
Ker-I Ko,Klaus Weihrauch,P
Anil Nerode,Klaus Weihrauch,P
Bent Thomsen,Samson Abramsky,P
David Clark,Pasquale Malacaria,P
Jorge Almeida 0001,Pedro V. Silva,P
Joost-Pieter Katoen,Christel Baier,P
Christel Baier,Diego Latella,P
Dawei Hong,Jean-Camille Birget,P
Riccardo Focardi,Corrado Priami,P
Matthias Baaz,Georg Gottlob,P
Bruno Courcelle,Teodor Knapik,P
Peter T. Johnstone,John Power,P
Peter T. Johnstone,Hiroshi Watanabe 0002,P
Peter T. Johnstone,James Worrell 0001,P
John Power,James Worrell 0001,P
Hiroshi Watanabe 0002,James Worrell 0001,P
Stefan Brass,Ilkka Niemelä,P
Ilkka Niemelä,Teodor C. Przymusinski,P
Danièle Beauquier,Jean-Claude Fournier,P
Valérie Berthé,Robert Tijdeman,P
Komei Fukuda,Alain Prodon,P
Joseph C. Culberson,Ian P. Gent,P
Egidio Astesiano,Michel Bidoit,P
Egidio Astesiano,Hélène Kirchner,P
Egidio Astesiano,Peter D. Mosses,P
Egidio Astesiano,Donald Sannella,P
Egidio Astesiano,Andrzej Tarlecki,P
Michel Bidoit,Hélène Kirchner,P
Michel Bidoit,Peter D. Mosses,P
Michel Bidoit,Donald Sannella,P
Michel Bidoit,Andrzej Tarlecki,P
Hélène Kirchner,Donald Sannella,P
Hélène Kirchner,Andrzej Tarlecki,P
Peter D. Mosses,Donald Sannella,P
Peter D. Mosses,Andrzej Tarlecki,P
Michael E. Houle,Ferran Hurtado,P
Yair Bartal,Moses Charikar,P
Martyn Amos,Gheorghe Paun,P
Martyn Amos,Grzegorz Rozenberg,P
Martyn Amos,Arto Salomaa,P
Thomas Eiter,Helmut Veith,P
Stephen L. Bloom,Christian Choffrut,P
Marek Chrobak,Gerhard J. Woeginger,P
John Noga,Jirí Sgall,P
Patrice Calégari,Frank Nielsen,P
Frédéric Guidec,Frank Nielsen,P
Pierre Kuonen,Frank Nielsen,P
Foto N. Afrati,Irène Guessarian,P
Foto N. Afrati,Michel de Rougemont,P
Irène Guessarian,Michel de Rougemont,P
Sachio Hirokawa,Ken-etsu Fujita,P
Carlos Martín-Vide,Grzegorz Rozenberg,P
Antonio Bucciarelli,Pasquale Malacaria,P
Agostino Cortesi,Agostino Dovier,P
Agostino Cortesi,Letizia Tanca,P
Agostino Dovier,Letizia Tanca,P
Christian Choffrut,Giovanni Pighizzini,P
Zoltán Fülöp 0001,Alain Terlutte,P
Andrei A. Muchnik,Alexander Shen,P
Maria Paola Bonacina,Bernhard Gramlich,P
Steffen van Bakel,Franco Barbanera,P
Steffen van Bakel,Mariangiola Dezani-Ciancaglini,P
Steffen van Bakel,Fer-Jan de Vries,P
Franco Barbanera,Fer-Jan de Vries,P
Kathleen Fisher,Riccardo Pucella,P
Alan Bundy,John Levine,P
Mariangiola Dezani-Ciancaglini,Mitsuhiro Okada,P
José L. Balcázar,Hans Ulrich Simon,P
Jorge Castro,Hans Ulrich Simon,P
David Guijarro,Hans Ulrich Simon,P
Steffen Reith,Klaus W. Wagner,P
Ferdinando Cicalese,Daniele Mundici,P
Daniele Mundici,Ugo Vaccaro,P
Vincent D. Blondel,Julien Cassaigne,P
Ulrich Herzog,Joost-Pieter Katoen,P
Marcos A. Kiwi,Shang-Hua Teng,P
Daniel A. Spielman,Shang-Hua Teng,P
Kunsoo Park,William F. Smyth,P
Pedro V. Silva,Benjamin Steinberg,P
Miriam Di Ianni,Alberto Marchetti-Spaccamela,P
Manfred Broy,Gheorghe Stefanescu,P
Satoshi Kobayashi,Yasubumi Sakakibara,P
Chính T. Hoàng,R. Sritharan,P
Petr Jancar,Richard Mayr,P
Steven Homer,Marcus Schaefer,P
Henning Fernau,Rudolf Freund,P
Markus Holzer 0001,Rudolf Freund,P
Ulrich Berger 0001,Karl-Heinz Niggl,P
Ulrich Berger 0001,Bernhard Reus,P
Karl-Heinz Niggl,Bernhard Reus,P
Satoshi Kobayashi,Victor Mitrana,P
Satoshi Kobayashi,Gheorghe Paun,P
Satoshi Kobayashi,Grzegorz Rozenberg,P
Artur Czumaj,Paul H. Leng,P
Artur Czumaj,Michele Zito,P
Leszek Gasieniec,Paul H. Leng,P
Leszek Gasieniec,Michele Zito,P
Alan Gibbons,Paul H. Leng,P
Paul H. Leng,Wojciech Rytter,P
Paul H. Leng,Michele Zito,P
Wojciech Rytter,Michele Zito,P
Grzegorz Rozenberg,A. E. Eiben,P
Grzegorz Rozenberg,Joost N. Kok,P
A. E. Eiben,Joost N. Kok,P
Bengt Jonsson,Wang Yi 0001,P
Karl Schlechta,Jürgen Dix,P
Bruno Durand,Enrico Formenti,P
Eiji Takimoto,Manfred K. Warmuth,P
Hans-Georg Beyer,Ingo Wegener,P
Hans-Paul Schwefel,Ingo Wegener,P
Vesa Halava,Ronald de Wolf,P
Anna R. Karlin,Michael E. Saks,P
Srinivasa Rao Arikati,Anders Dessmark,P
Srinivasa Rao Arikati,Andrzej Lingas,P
Srinivasa Rao Arikati,Madhav V. Marathe,P
Anders Dessmark,Madhav V. Marathe,P
Andrzej Lingas,Madhav V. Marathe,P
Jean Berstel,Laurent Vuillon,P
Shashi Shekhar,Weili Wu,P
Gerard J. Chang,Michel Deza,P
Gerard J. Chang,Yannis Manoussakis,P
Michel Deza,Yannis Manoussakis,P
Jens Stoye,Dan Gusfield,P
Kuo-Hui Tsai,Da-Wei Wang,P
Kuo-Hui Tsai,Frank K. Hwang,P
Da-Wei Wang,Frank K. Hwang,P
Paul F. Fischer,Franco P. Preparata,P
Paul F. Fischer,John E. Savage,P
Franco P. Preparata,John E. Savage,P
Wen-Lian Hsu,Ming-Yang Kao,P
Yonit Kesten,Oded Maler,P
Gian Carlo Bongiovanni,Giorgio Gambosi,P
Gian Carlo Bongiovanni,Rossella Petreschi,P
Giorgio Gambosi,Rossella Petreschi,P
Farid M. Ablayev,Rustam Mubarakzjanov,P
Andreas Goerdt,Edward A. Hirsch,P
Andreas Goerdt,Ravi Kannan,P
Andreas Goerdt,Jon M. Kleinberg,P
Andreas Goerdt,Christos H. Papadimitriou,P
Andreas Goerdt,Prabhakar Raghavan,P
Andreas Goerdt,Uwe Schöning,P
Edward A. Hirsch,Ravi Kannan,P
Edward A. Hirsch,Jon M. Kleinberg,P
Edward A. Hirsch,Christos H. Papadimitriou,P
Edward A. Hirsch,Prabhakar Raghavan,P
Edward A. Hirsch,Uwe Schöning,P
Ravi Kannan,Jon M. Kleinberg,P
Ravi Kannan,Christos H. Papadimitriou,P
Ravi Kannan,Prabhakar Raghavan,P
Ravi Kannan,Uwe Schöning,P
Jon M. Kleinberg,Uwe Schöning,P
Christos H. Papadimitriou,Uwe Schöning,P
Prabhakar Raghavan,Uwe Schöning,P
Frank K. Hwang,Bhaskar DasGupta,P
Y. C. Yao,Bhaskar DasGupta,P
Robert Cori,Bruno Salvy,P
Vincent D. Blondel,Christos H. Papadimitriou,P
Olivier Bournez,Christos H. Papadimitriou,P
Pascal Koiran,Christos H. Papadimitriou,P
Yossi Azar,Jirí Sgall,P
Jeremy E. Dawson,Rajeev Goré,P
Ding-Zhu Du,Peter Eades,P
Ding-Zhu Du,Xuemin Lin,P
Rusins Freivalds,Juraj Hromkovic,P
Rusins Freivalds,Gheorghe Paun,P
Rusins Freivalds,Walter Unger,P
Juraj Hromkovic,Gheorghe Paun,P
Gheorghe Paun,Walter Unger,P
Gerth Stølting Brodal,Maria Cristina Pinotti,P
Paola Bonizzoni,Ross M. McConnell,P
Salvatore Caporaso,Nicola Galesi,P
Michele Zito,Nicola Galesi,P
Bernd Fischer 0002,Grigore Rosu,P
Oscar H. Ibarra,Tevfik Bultan,P
Oscar H. Ibarra,Richard A. Kemmerer,P
Jianwen Su,Tevfik Bultan,P
Jianwen Su,Richard A. Kemmerer,P
Tevfik Bultan,Richard A. Kemmerer,P
André Barbé,Guentcho Skordev,P
Jean Marie Chesneaux,Christiane Frougny,P
Jean Marie Chesneaux,Jean-Michel Muller,P
Rémy Malgouyres,Malika More,P
Michael Rodeh,Hadas Shachnai,P
Giorgio Ausiello,Donald Sannella,P
Giorgio Ausiello,Michael W. Mislove,P
Donald Sannella,Michael W. Mislove,P
Charanjit S. Jutla,A. Prasad Sistla,P
Ivo Düntsch,Szabolcs Mikulás,P
Bernd Gärtner,Bernhard von Stengel,P
Paola Bertolazzi,Carlo Gaibisso,P
Paola Bertolazzi,Giorgio Gambosi,P
Liming Cai,David W. Juedes,P
Fabio Gadducci,Corrado Priami,P
Philippe Flajolet,Paul G. Spirakis,P
Olivier C. Martin,Rémi Monasson,P
Olivier C. Martin,Riccardo Zecchina,P
M. R. K. Krishna Rao,Abdul Sattar 0001,P
Paul Gastin,Michael W. Mislove,P
Elena Lodi,Nicola Santoro,P
Giuseppe Riva,Mariano Alcañiz Raya,P
Giuseppe Riva,Rosa María Baños,P
Giuseppe Riva,Cristina Botella,P
Giuseppe Riva,Concepción Perpiñá,P
Mariano Alcañiz Raya,Monica Bacchetta,P
Mariano Alcañiz Raya,Carlo Galimberti,P
Mariano Alcañiz Raya,Enrico Molinari,P
Mariano Alcañiz Raya,Giuseppe Mantovani,P
Mariano Alcañiz Raya,Pierre Nugues,P
Monica Bacchetta,Rosa María Baños,P
Monica Bacchetta,Cristina Botella,P
Monica Bacchetta,Giuseppe Mantovani,P
Monica Bacchetta,Concepción Perpiñá,P
Rosa María Baños,Carlo Galimberti,P
Rosa María Baños,Enrico Molinari,P
Rosa María Baños,Giuseppe Mantovani,P
Rosa María Baños,Pierre Nugues,P
Cristina Botella,Carlo Galimberti,P
Cristina Botella,Enrico Molinari,P
Cristina Botella,Giuseppe Mantovani,P
Cristina Botella,Pierre Nugues,P
Carlo Galimberti,Giuseppe Mantovani,P
Carlo Galimberti,Concepción Perpiñá,P
Enrico Molinari,Giuseppe Mantovani,P
Enrico Molinari,Concepción Perpiñá,P
Giuseppe Mantovani,Pierre Nugues,P
Giuseppe Mantovani,Concepción Perpiñá,P
Pierre Nugues,Concepción Perpiñá,P
Mark D. Wiederhold,Giuseppe Riva,P
Hunter G. Hoffman,Cristina Botella,P
John Suler,Azy Barak,P
Bryan W. Stiles,Simon H. Yueh,P
Ronald Jones,Mark Berman,P
Imants D. Svalbe,Mark Berman,P
Dale L. Schuler,Giuseppe Nesti,P
Jong-Sen Lee,Giuseppe Nesti,P
Thuy Le Toan,Lars M. H. Ulander,P
Lars M. H. Ulander,André Beaudoin,P
David A. Landgrebe,Sebastiano B. Serpico,P
Yuei-An Liou,Wen-June Wang,P
Hagbae Kim,Chulhee Lee,P
Kun-Shan Chen,Jiancheng Shi 0001,P
Jiancheng Shi 0001,Adrian K. Fung,P
Richard D. West,William J. Wilson,P
Richard D. West,Eni G. Njoku,P
Richard D. West,Yahya Rahmat-Samii,P
Fuk K. Li,Eni G. Njoku,P
Fuk K. Li,Yahya Rahmat-Samii,P
Bruno Aiazzi,Andrea Garzelli,P
Stefano Baronti,Andrea Garzelli,P
Werner Alpers,Hock Lim,P
Kamal Sarabandi,Werner Wiesbeck,P
Kamal Sarabandi,R. Keith Raney,P
Kamal Sarabandi,Haruhisa Shimoda,P
Kamal Sarabandi,Kiyo Tomiyasu,P
Kamal Sarabandi,James A. Smith,P
Werner Wiesbeck,R. Keith Raney,P
Werner Wiesbeck,James A. Smith,P
R. Keith Raney,Haruhisa Shimoda,P
R. Keith Raney,Kiyo Tomiyasu,P
R. Keith Raney,James A. Smith,P
Haruhisa Shimoda,James A. Smith,P
Kiyo Tomiyasu,James A. Smith,P
Guido Pasquariello,Maurice Borgeaud,P
Eric Pottier,Jong-Sen Lee,P
Paul D. Gader,Yunxin Zhao,P
Frank H. Wong,Tat Soon Yeo,P
Yuei-An Liou,Jean-Pierre Wigneron,P
Wen-June Wang,Jean-Pierre Wigneron,P
Josef Cihlar,Z. Li,P
Qing Huo Liu,Jan S. Hesthaven,P
Harold S. Stone,Michael T. Orchard,P
Harold S. Stone,Ee-Chien Chang,P
Michael T. Orchard,Ee-Chien Chang,P
Ignasi Corbella,Albin J. Gasiewski,P
James L. Foster,Vincent V. Salomonson,P
John R. Miller,Jing M. Chen,P
Kung-Hau Ding,Alfred T. C. Chang,P
Xiuwen Liu,DeLiang Wang,P
Andrea Baraldi,Gianfranco De Grandi,P
Andrea Baraldi,Frédéric Achard,P
Gianfranco De Grandi,Frédéric Achard,P
Chein-I Chang,James A. Smith,P
James H. McClellan,Lawrence Carin,P
Jarkko Koskinen,Juha Hyyppä,P
Juha Hyyppä,Martti T. Hallikainen,P
Adriano Camps,Calvin T. Swift,P
Jean-Pierre Wigneron,Niels Skou,P
André Chanzy,Niels Skou,P
Jean-Christophe Calvet,Niels Skou,P
Anthony W. England,Christopher S. Ruf,P
Thomas J. Jackson,Albin J. Gasiewski,P
Thomas J. Jackson,Eni G. Njoku,P
Albin J. Gasiewski,Eni G. Njoku,P
Carol J. Bruegge,Kurtis J. Thome,P
David J. Diner,Kurtis J. Thome,P
Jiancheng Shi 0001,Thomas J. Jackson,P
Jiancheng Shi 0001,Peggy O'Neill,P
Kun-Shan Chen,Thomas J. Jackson,P
Kun-Shan Chen,Peggy O'Neill,P
Kun-Shan Chen,Leung Tsang,P
Thomas J. Jackson,Leung Tsang,P
Peggy O'Neill,Leung Tsang,P
K. C. Ho 0001,Paul D. Gader,P
Xiaowen Li,Carol J. Bruegge,P
Xiaowen Li,John V. Martonchik,P
Alan H. Strahler,Carol J. Bruegge,P
Alan H. Strahler,John V. Martonchik,P
Andrea Baraldi,Elisabetta Binaghi,P
Andrea Baraldi,Pietro Alessandro Brivio,P
Andrea Baraldi,Anna Rampini,P
Elisabetta Binaghi,Palma Blonda,P
Palma Blonda,Pietro Alessandro Brivio,P
Palma Blonda,Anna Rampini,P
William J. Wilson,Thomas J. Jackson,P
Simon H. Yueh,Thomas J. Jackson,P
Fuk K. Li,Thomas J. Jackson,P
Tazio Strozzi,Adrian J. Luckman,P
Adrian J. Luckman,Urs Wegmüller,P
Adrian J. Luckman,Charles Werner,P
Mark R. Pickering,Michael J. Ryan,P
Jong-Sen Lee,Wolfgang-Martin Boerner,P
Dale L. Schuler,Wolfgang-Martin Boerner,P
Thomas L. Ainsworth,Wolfgang-Martin Boerner,P
Stephen E. Reichenbach,Jing Li,P
Joel T. Johnson,Gary S. Brown,P
Albin J. Gasiewski,James R. Wang,P
Mitchell R. Grunes,Eric Pottier,P
Gianfranco Fornaro,Andrea Monti Guarnieri,P
Mihai Datcu,Sebastiano B. Serpico,P
Vern C. Vanderbilt,Maurice Herman,P
Susan L. Ustin,François-Marie Bréon,P
Susan L. Ustin,Maurice Herman,P
Kenneth C. Jezek,W. Wright,P
Richard Mott,Chris P. Ponting,P
Richard Mott,Peer Bork,P
Loredana Lo Conte,Michael Levitt,P
Susumu Goto,Shuichi Kawashima,P
Julia V. Ponomarenko,Akinori Sarai,P
Tatyana I. Merkulova,Akinori Sarai,P
Sergey V. Lavryushev,Akinori Sarai,P
Mikhail P. Ponomarenko,Akinori Sarai,P
Anatoly S. Frolov,Akinori Sarai,P
Jacek Wower,Jan Gorodkin,P
Nikolay L. Podkolodny,Akinori Sarai,P
Nikolay A. Kolchanov,Akinori Sarai,P
Jan Gorodkin,Tore Samuelsson,P
Lincoln Stein,Richard Durbin,P
Dmitrij Frishman,Burkhard Morgenstern,P
Tim J. P. Hubbard,Graham Cameron,P
Tim J. P. Hubbard,Yuan Chen,P
Tim J. P. Hubbard,Richard Durbin,P
Tim J. P. Hubbard,Heikki Lehväslaiho,P
Tim J. P. Hubbard,Philip Lijnzaad,P
Tim J. P. Hubbard,James A. Smith,P
Tim J. P. Hubbard,Michele E. Clamp,P
Ewan Birney,Graham Cameron,P
Ewan Birney,Yuan Chen,P
Ewan Birney,Heikki Lehväslaiho,P
Ewan Birney,Philip Lijnzaad,P
Ewan Birney,James A. Smith,P
Graham Cameron,Yuan Chen,P
Graham Cameron,Richard Durbin,P
Graham Cameron,Heikki Lehväslaiho,P
Graham Cameron,Philip Lijnzaad,P
Graham Cameron,James A. Smith,P
Graham Cameron,Michele E. Clamp,P
Yuan Chen,Richard Durbin,P
Yuan Chen,Heikki Lehväslaiho,P
Yuan Chen,Philip Lijnzaad,P
Yuan Chen,James A. Smith,P
Yuan Chen,Michele E. Clamp,P
Richard Durbin,Heikki Lehväslaiho,P
Richard Durbin,Philip Lijnzaad,P
Richard Durbin,James A. Smith,P
Richard Durbin,Michele E. Clamp,P
Heikki Lehväslaiho,Philip Lijnzaad,P
Heikki Lehväslaiho,James A. Smith,P
Heikki Lehväslaiho,Michele E. Clamp,P
Philip Lijnzaad,James A. Smith,P
Philip Lijnzaad,Michele E. Clamp,P
James A. Smith,Michele E. Clamp,P
Julia V. Ponomarenko,Mikhail S. Gelfand,P
Anatoly S. Frolov,Mikhail S. Gelfand,P
Mikhail S. Gelfand,Mikhail P. Ponomarenko,P
Diane E. Oliver,Russ B. Altman,P
Christian Iseli,Thomas Junier,P
Christian Iseli,Philipp Bucher,P
Jian Lu,Anne E. Kwitek,P
Jian Lu,Janan T. Eppig,P
Anne E. Kwitek,Janan T. Eppig,P
Richard J. Mural,Jinghui Zhang,P
Antje Krause,Eivind Coward,P
Eivind Coward,Martin Vingron,P
Yves Van de Peer,John Shawe-Taylor,P
Brian P. Brunk,Li Li,P
Li Li,Christian J. Stoeckert Jr.,P
Peter D. Karp,Julio Collado-Vides,P
Monica Riley,Julio Collado-Vides,P
Julio Collado-Vides,Suzanne M. Paley,P
Julio Collado-Vides,Alida Pellegrini-Toole,P
Darren R. Flower,Limsoon Wong,P
Darren R. Flower,Vladimir Brusic,P
Cathy H. Wu,Jian Zhang,P
Hongzhan Huang,Jian Zhang,P
Robert S. Ledley,Jian Zhang,P
Hans-Werner Mewes,Jian Zhang,P
Bruce C. Orcutt,Jian Zhang,P
Akira Tsugita,Jian Zhang,P
Lai-Su L. Yeh,Jian Zhang,P
Jian Zhang,Winona C. Barker,P
John B. Anderson,Aron Marchler-Bauer,P
John B. Anderson,Stephen H. Bryant,P
Kai-Tai Song,Ching-Cheng Teng,P
Gilead Tadmor,Andrzej Banaszuk,P
Roland P. Malhamé,Michel Perrier,P
Bor-Sen Chen,Chun-Liang Lin,P
Hong Liu,Gang Tao,P
Hong Seong Park,Yong Ho Kim,P
François Baccelli,Bruno Gaujal,P
François Baccelli,Daniel Simon,P
Bruno Gaujal,Daniel Simon,P
Tor Arne Johansen,Olav Egeland,P
Zidong Wang,Daniel W. C. Ho,P
Daniel W. C. Ho,Heinz Unbehauen,P
Weng Khuen Ho,T. H. Lee,P
Dawn M. Tilbury,Nandit Soparkar,P
Han-Shue Tan,Masayoshi Tomizuka,P
Alessandro De Luca 0001,Marilena Vendittelli,P
K. A. Morris,David W. L. Wang,P
Eiichi Ono,Pierre Apkarian,P
Pierre Apkarian,Shigeyuki Hosoe,P
Stefano Chiaverini,Nilanjan Sarkar,P
Peter Ingwersen,Ed C. M. Noyons,P
Rita Marcella,Nick Moore,P
Graeme Baxter,Nick Moore,P
Howard Greisdorf,Brian C. O'Connor,P
Jesús Mario Bilbao,Theo S. H. Driessen,P
Theo S. H. Driessen,Esperanza A. Lebrón,P
Tyrone E. Duncan,Lukasz Stettner,P
Bozenna Pasik-Duncan,Lukasz Stettner,P
Justo Puerto,Ignacio García-Jurado,P
Ignacio García-Jurado,Francisco R. Fernández,P
Michael Jünger,Rüdiger Schultz,P
Rüdiger Schultz,Robert Weismantel,P
Adam N. Letchford,Andrea Lodi 0001,P
Panos K. Chrysanthis,George Samaras,P
Panos K. Chrysanthis,Evaggelia Pitoura,P
Maurizio Lenzerini,Riccardo Rosati,P
Luca Cabibbo,Riccardo Torlone,P
Craig A. Knoblock,Cyrus Shahabi,P
