source,target,prediction
Bert J. Dempsey,C. Siva Ram Murthy,N
Martin Neil,Volker Halbach,N
Cheng Chen,Neil D. Rawlings,N
David H. Marwick,Yasuharu Koike,N
Christos Koukouvinos,Ranjit Biswas,N
Pierre Boulet,Christoph Benzmüller,N
James H. Graham,Yuan-Pei Lin,N
Adam Pawlowski,Laurent Cuvelier,N
Friedemann Mattern,Masaki Arao,N
Joachim von zur Gathen,R. D. Baker,N
Vesselin K. Vassilev,Antonio Sala 0001,N
Maarten Steinbuch,Aniruddha Datta,N
Chitta Baral,Zsolt Tuza,N
Yih-Farn Chen,Pierre Degauque,N
Jean-Claude Falmagne,Alexander V. Lukashin,N
A. K. Agarwal,André de Korvin,N
Yuhong Yang,Stefan Kelm,N
Marzena Kryszkiewicz,Paul Solomon,N
Boris Diskin,Olav Njåstad,N
Chung-Ho Chen,Claudio Carpineto,N
Jan P. Allebach,Jeffrey H. Shapiro,N
Kimberly M. Wasserman,John C. Butcher,N
Aditya Vailaya,Stefano Levialdi,N
Jan Vanthienen,Amos Lapidoth,N
Jacqueline Vauzeilles,Amable Liñán,N
Walt Scacchi,Robert J. Schilling,N
Sang C. Park,Bing Zheng,N
Alcides Lanza,Heinrich J. Stüttgen,N
Anatol Slissenko,Lalit Gupta,N
Yuen-Tak Yu,Neri Merhav,N
Clyde P. Kruskal,Rolf S. Rees,N
Martin Riemer,Hans D. Mittelmann,N
Pekka Orponen,Richard H. Carver,N
Kok Lay Teo,Gerhard P. Fettweis,N
Shigeki Sugano,Robert McNaughton,N
David G. Taylor,Regina Sandra Burachik,N
Shinichi Tamura,J. Keith Townsend,N
Ali Ridha Mahjoub,James T. C. Teng,N
Patrik Faltstrom,E. C. Tan,N
Daphna Weinshall,Carlos Saona-Vázquez,N
Anton Batliner,Glen Mullineux,N
Gérard Duchamp,Andrew Kusiak,N
Florent Lamiraux,Donald L. Reinke,N
August-Wilhelm Scheer,David G. Larman,N
Lloyd Rutledge,Pawan Lingras,N
Ramón Huerta,Selim G. Akl,N
Eiji Toba,Bob Moore,N
Robert F. Harrison,Margaret Ann Francel,N
Martin Weigt,Tomasa Calvo,N
Ramesh Nagarajan,Jane Grimson,N
Hanns-Helmuth Deubler,Marc H. Scholl,N
Naoki Saito 0001,Liu Hsu,N
Arnon Amir,Béatrice Bérard,N
Thomas Müller,James K. Hahn,N
Zohar Manna,Peter J. McLane,N
Prakash Narayan,P. J. van der Houwen,N
Yoon-Joon Lee,Tobin J. Lehman,N
Bernhard Lauth,Alain Haurie,N
Shuvra S. Bhattacharyya,Patricio V. Poblete,N
Michael D. Vose,J. David Fuller,N
Vladimir V. Rybakov,Violeta Migallón,N
August Bequai,David N. Wilson,N
Barack Shoham,Tevfik Bultan,N
Orna Kupferman,Grigore Rosu,N
Vijay R. Kumar,Stephen C. Hirtle,N
Gilbert Held,Ren-Hung Hwang,N
Perino M. Dearing,Lixia Zhang 0001,N
João F. Martins,Peter N. Steinmetz,N
Marco Cadoli,Jinzhao Wu,N
Kunihiko Hiraishi,Juan A. Méndez,N
Michael Rosemann,James A. Anderson,N
Pat Hanrahan,Michael Gerndt,N
Annie S. Wu,Adrian Segall,N
Thomas Seidl 0001,John Dill,N
John O'Neill,Victor C. S. Lee,N
Chintha Tellambura,C. Zhang,N
Carsten Sørensen,Aditya Vailaya,N
Werner von Seelen,Scott E. Fahlman,N
Yoshihiko Nakamura,Claudio M. Privitera,N
François E. Cellier,Yves Roos,N
V. Vinay,Joseph Bergin,N
André-Luc Beylot,M. Selim Akturk,N
Marco Protasi,Bin Jiang,N
Dariush Divsalar,Matteo Bertocco,N
Scott Grissom,Colin Boyd,N
Kaihuai Qin,Daniel Borrajo,N
János Murvai,Raymond R. Panko,N
Mark E. Oxley,Samir S. Soliman,N
Stefan C. Kremer,Arvind Krishna,N
Mieke Massink,Jiu-Lun Fan,N
Scott A. Hissam,Rémy Malgouyres,N
Yuri Knyazikhin,M. Randall Holmes,N
Miroslav Fiedler,Charles S. Revelle,N
Antonella Molinaro,Ser Wah Oh,N
Gabriele Taentzer,Carsten Bormann,N
Kin F. Li,Marcus Specht,N
Holly A. Yanco,Geoff Whittle,N
George Steiner,King-Tim Ko,N
Walter Schempp,John E. Boyd,N
Tee-Hiang Cheng,Wang Chiew Tan,N
Steffen Reith,Ronald L. Rardin,N
Mario Coppo,Carme Àlvarez,N
Marina Zanella,Uffe Kock Wiil,N
Dik Lun Lee,A. Ardeshir Goshtasby,N
Daniel J. Bernstein,Matthew B. Squire,N
David W. Coit,Louis A. Tamburino,N
Simon Buckingham Shum,Aaron Marcus,N
V. Mani,Hudson Turner,N
Hüseyin Akçay,Chia-Hoang Lee,N
Christos Koukouvinos,Qiang Bi,N
Jon Atle Gulla,Margarita Mas,N
John R. Barry,Giuseppe Riva,N
Donatella Sciuto,Franco Mazzenga,N
Ramamohan Paturi,Reid G. Simmons,N
Fred Damerau,Stephen R. Tate,N
Jerzy Michael,Thomas R. Kochtanek,N
M. Michael Gromiha,Kevin Crowston,N
Jean-Louis Coatrieux,Sangsin Na,N
Ludger Humbert,Yangjun Chen,N
Russell M. Mersereau,Richard Stong,N
Qiang Li,Hans-Peter Meinzer,N
Alexey Kalinov,Brian M. Slator,N
Giovanni Guida,Chunlin Xiao,N
Taekyoung Kwon 0002,Joan Torrens,N
Carey E. Priebe,James M. Boyle,N
Nicoletta Sabadini,John Kubiatowicz,N
Refik Molva,Michael F. Schwartz,N
Paul Van Dooren,S. Rajagopalan,N
Heinz K. Klein,Vipin Chaudhary,N
Rajkumar Buyya,Füsun Özgüner,N
Paul M. Terwilliger,Joseph R. Cavallaro,N
Fabrice Chauvet,Antoine Gautier 0002,N
Jon Hartwick,Guang Gong,N
Azuma Ohuchi,Jean-Claude Royer,N
Nader M. Namazi,Kaleem Siddiqi,N
Lars M. H. Ulander,Luigi Fortuna,N
George Lawton,Egidio Astesiano,N
Raju Rajan,Guangyou Xu,N
Anastasios Bezerianos,Paolo Serafini,N
Yair Wand,Eli Upfal,N
Alex Waibel,William M. Evanco,N
Som Naidu,Alfred Stein,N
Timo Raita,Nobuo Sannomiya,N
Chiuyuan Chen,Joseph G. Peters,N
Wolfgang Rosenstiel,James W. Modestino,N
Hui Liu,Jean-Marc Martel,N
Masaaki Harada,Sheng-Gang Li,N
Debasis Mitra 0001,Rephael Wenger,N
Kenneth M. Kahn,Po-Whei Huang,N
Dario Andrea Bini,Ruth E. Shaw,N
Imre J. Rudas,Lester Ingber,N
Alessandra Russo,Phillip G. Bradford,N
Fady Alajaji,James L. Foster,N
Georg Ch. Pflug,J. Adolfo Minjárez-Sosa,N
Günter M. Ziegler,Fabio M. Chiussi,N
Karen Aardal,Bruce G. Batchelor,N
Mita D. Desai,Anastasios D. Doulamis,N
James K. Ho,Andreas S. Weigend,N
Yuanqing Li,Gene F. Hoffnagle,N
Rob F. Van der Wijngaart,Trevor J. Smedley,N
Hyeun-Suk Rhee,Youssef Iraqi,N
Yunghsiang S. Han,John Frederick Fink,N
Paolo Fiorini,Woo-Jin Song,N
Miloud Sadkane,William B. Thompson,N
Richard M. Fujimoto,Naonori Ueda,N
Mahmoud El-Alem,Francesco Amato,N
Jeff Tian,Salvador Romaguera,N
Daniel Mossé,Régis Sabbadin,N
M. Osman Tokhi,Melek Demirhan,N
José M. B. Dias,Guojun Li,N
Nasrin Soltankhah,Zhaohui Luo,N
Sebastián Ceria,Holk Cruse,N
Steven Buechler,Frank Deane,N
Paul Thompson,Wen-Hsing Hsu,N
James F. Korsh,Wenbin Liu,N
Byung Suk Lee,Xudong Luo,N
Moshe Zviran,Karl Jug,N
Jinn-Ke Jan,Joseph E. Flaherty,N
Yen-Chun Lin,Venkat Anantharam,N
Dino Farinacci,Simon Crosby,N
Jonathan Arnold,Akira Nakamura,N
Francis Sullivan,Peter Kokol,N
Ayman F. Naguib,Ulf-Peter Schroeder,N
Finn Drabløs,Brian H. Marcus,N
Senén Barro,Ruud M. Bolle,N
Henry C. Lucas Jr.,C. K. Lee,N
Harry L. Van Trees,Kuei-Ping Shih,N
Thomas Brandes,Ferrell S. Wheeler,N
Birsel Ayrulu,Zheng Wang,N
Francesca Cesarini,Eric E. Johnson,N
Tie Qi Chen,Gary S. Tyson,N
Adas Gelzinis,James G. Oxley,N
Prasanta K. Pattanaik,Masamichi Shimura,N
Gerhard Sagerer,Paolo Tonella,N
Alessandro Giua,Pramod Viswanath,N
Saverio Cacopardi,Wolfgang Effelsberg,N
Mauro Parodi,Igor E. Shparlinski,N
András Hajnal,Rosemary Michelle Simpson,N
Amir H. Farrahi,Vijay K. Vaishnavi,N
J. W. Cohen,Piet Van Mieghem,N
Jovisa D. Zunic,George Hripcsak,N
John L. Bruno,Yannis Dimopoulos,N
Brian D. O. Anderson,Nenad Stankovic,N
Djelloul Ziadi,Maria Grazia Speranza,N
Martin R. Woodward,Jack D. Cowan,N
Eligius M. T. Hendrix,Akihiro Fujiwara,N
Abraham Kandel,Gio Wiederhold,N
Michael A. Peshkin,Marcus Kracht,N
Mark D. Plumbley,Laurie E. Damianos,N
Sara Jones,Abbas Edalat,N
Martyn G. Ford,W. A. Gray,N
Massimo Marchiori,Derek F. Holt,N
O. Talagrand,Christina Breining,N
Joline Morrison,C. E. Veni Madhavan,N
Edward H. Kaplan,Jungong Xue,N
Steve Reeves,Mostefa Golea,N
Wagner Meira Jr.,Pi-Rong Sheu,N
Charles B. Dunham,Paul Van Dooren,N
Sebastiaan Terwijn,Gilles Venturini,N
Frank Moss,Angelo Marcello Anile,N
Marco Russo,Simon Parsons,N
Aldo Franco Dragoni,Sebastián Ceria,N
Santosh Vempala,Satish Rao,N
Haider Ali Ramadhan,Hausi A. Müller,N
Wee Keong Ng,Dina Ghinelli,N
Paul Traina,Gianmarco Veruggio,N
François Lustman,Stefan E. Schmidt,N
Solomon Eyal Shimony,Andreas Kolb 0001,N
Amable Liñán,Reda R. Gharieb,N
H. K. Huang,John F. Hughes,N
Nicoletta De Francesco,Heng Li 0001,N
Aaron Robertson,Aiko Frank,N
Yiannis Aloimonos,Ulrich Reif,N
Stefan Berchtold,Kieran T. Herley,N
Saul I. Gass,John Keyser,N
Yaagoub Ashir,Wim Pijls,N
Joel H. Spencer,Andrew Vogt,N
Christopher J. Taylor 0001,Gianluca Bontempi,N
Dietrich Kuske,J. Richard Lundgren,N
Andrew Lumsdaine,Phuoc Tran-Gia,N
Andrew R. Conn,Emili Besalú,N
Derek C. W. Pao,Hsiao-Chuan Wang,N
Wei-Tek Tsai,Genghua Fan,N
Jong-Ki Han,Nacer K. M'Sirdi,N
Martin Tompa,Guentcho Skordev,N
Marco Ramoni,James T. Klosowski,N
Francis Borceux,Clark D. Thomborson,N
Francesco Zirilli,Giovanni Cherubini,N
Mark L. Gillenson,Alice E. Smith,N
Alessandra Agostini,Peter A. Burrough,N
Junji Konishi,Rudolf Berghammer,N
Hiroaki Kitano,David P. Williamson,N
Alexander Kaplan,György G. Ferenczy,N
Jörg Peters,Danilo P. Mandic,N
Derek F. Holt,Michael Nicolaidis,N
Igor E. Zverovich,Shiann-Tsong Sheu,N
Daning Sun,Hiroshi Ishiguro,N
Michael Gelfond,J. Hyam Rubinstein,N
Alexander S. Kechris,Micah Beck,N
Jayanth Majhi,Walter Thoen,N
Xiao-Jun Ma,Yuan F. Zheng,N
Doan B. Hoang,Vasile Dragan,N
Sebastian Thrun,Satoru Fujishige,N
Lionel Tarassenko,Stefan Leue,N
Wu-Sheng Lu,Yingqing Xu,N
Eric R. Ziegel,Javier Fernández de Cañete,N
Philip Yetton,Francesca Mazzia,N
Peter A. Forsyth,Ferenc Szidarovszky,N
Joseph A. O'Sullivan,Peter Gerstl,N
Prithviraj Banerjee,Alexander S. Szalay,N
Douglas M. Blough,Peter Schuster,N
Raymond T. Ng,Antonios Gasteratos,N
Kumar N. Sivarajan,Özgür Ulusoy,N
Wai Sum Lai,Marie-Angèle De Looze,N
Sigrún Andradóttir,Luca Benini,N
Wing Shing Wong,David Clark,N
Henry Shu-Hung Chung,Robert K. Meyer,N
Dimitris K. Agrafiotis,Victor J. Rayward-Smith,N
Peter Gemmell,Yunshan Zhu,N
Peter R. Bono,Ruey-Jing Lian,N
Marcus Thiébaux,Peter J. Haug,N
Maarten Steinbuch,Dan Braha,N
Judith A. Blake,Manfred Kerber,N
Franz Lehner,Israel A. Wagner,N
D. G. Thomas,Razvan Diaconescu,N
Mostafa A. Bassiouni,Mauro Olivieri,N
Peter Lancaster,Martin Goldstern,N
Alan George,Gordon L. Kindlmann,N
Richard Malinski,Martin Reczko,N
Gavriel Salvendy,Hazem Raafat,N
Stuart Mealing,Gregor Snelting,N
Graham Priest,Hideyuki Imai,N
Kent L. Beck,Jean-Pierre Brans,N
Peter Wegner,Annie Kuntzmann-Combelles,N
Anantha Chandrakasan,Björn Regnell,N
Sergei V. Pereverzev,Joshua S. Hodas,N
João F. Martins,Osman N. Uçan,N
Johan Håstad,Manuel F. Ruiz-López,N
Miroslaw Truszczynski,John Derrick,N
Larry W. Jacobs,Marco C. Campi,N
Thomas Herrmann,Hans-Dieter Höltje,N
Mitsunori Ogihara,Suely Oliveira,N
Andrew T. Ogielski,Alan Bundy,N
William J. Stewart,Athman Bouguettaya,N
John A. Keane,Michael D. Cooper,N
Katsushi Ikeuchi,Marco Ramoni,N
Mario Pickavet,Antonio González Muñoz,N
Hervé Delingette,Khaled A. Mayyas,N
Arlette Gaillard,Malay K. Kundu,N
Jerome A. Rolia,Abdellatif Agouzal,N
Tamás Dabóczi,Johannes A. La Poutré,N
Richard D. Braatz,Stefano Giordano,N
Sakaé Fuchino,Andreas Bertsch,N
Ales Drápal,Djelloul Ziadi,N
Jean-Pierre Seifert,Peyman Milanfar,N
P. M. Melliar-Smith,Zbigniew Stachniak,N
Wolfgang J. Paul,José D. Piñeiro,N
Akiko Yoshise,Marina Mondin,N
Brian P. Brunk,Erik De Schutter,N
Slim Abdennadher,David L. Black,N
Minos N. Garofalakis,Marc Gyssens,N
Matt Kaufmann,José Fridman,N
Derick Wood,Jay H. Lee,N
Adam Pawlowski,Victor S. Lobanov,N
Dennis E. Shasha,Anders Lansner,N
Christian Landrault,Roberto Gemello,N
Kim T. Blackwell,Paavo Alku,N
René Alquézar,John S. Heidemann,N
Yaochu Jin,Leonid Mirkin,N
Mark Ginsburg,Dariu Gavrila,N
Satoshi Ito,Li Deng,N
Myung-Soo Kim,Rann Smorodinsky,N
Torsten W. Kuhlen,Samuel Kaski,N
Matthew Clark,Tony Cornford,N
Lakhdar Sais,Alois Stritzinger,N
Edgar Körner,Mark W. Garrett,N
Xing Zhang,Ron Oliver,N
Daniele Gunetti,Jon David,N
Richard Lai,Shengrui Wang,N
Marcos A. Rodrigues,James Pustejovsky,N
Vipin Kumar,Heinz Wörn,N
Masatsugu Urabe,David Golomb,N
Janet M. Thornton,Andrew Dillon,N
Kui Zhang,Ojelanki K. Ngwenyama,N
Leonid V. Tsap,Beno Benhabib,N
D. Sandy Staples,Zvi Galil,N
Xian Liu,Holger Luczak,N
Franco P. Preparata,Paolo Fiorini,N
Leonardo Maria Reyneri,Oded Berman,N
José M. Llabería,Jean Anglesio,N
Deyi Xue,Roger Fjørtoft,N
York-Yih Sun,William M. Tierney,N
Armand Lopes,Ivo G. Rosenberg,N
Alexandra Poulovassilis,Jonathan E. Cook,N
Michael E. Beck,Ulrich Rieder,N
Christos Koulamas,P. Anandan,N
Bernard Delyon,Juan Carlos Martínez-García,N
Suzanne M. Seager,Mitsuo Kawato,N
Dale Gerdemann,Antonia J. Jones,N
Scott Hamilton,Parimal Pal Chaudhuri,N
Jiaoying Shi,Michael Schrefl,N
Jin-Jang Leou,David Hawkridge,N
Kuldip K. Paliwal,Nikos I. Passas,N
Dusty White,Abdellah El Moudni,N
Atul Prakash,André Ronveaux,N
Silvano Pupolin,John McLean,N
Lei Lei,Hee Beng Kuan Tan,N
Arye Nehorai,Kenneth Salem,N
William M. Evanco,Eunice E. Santos,N
Pedro Luis Dias Peres,Douglas Geers,N
Michael A. King,David Casasent,N
Frédéric Maffray,Majid Ahmadi,N
Martin Höst,Giuseppe Visaggio,N
Henry Lieberman,Michel Kinnaert,N
Miro Gradisar,Tom Barclay,N
Jesse S. Jin,Hans-Joachim Böhm,N
Dale O. Stahl,Toshinori Yoshikawa,N
Ariela Sofer,David Barber,N
Chih-Yung Chang,Suresh Chandra 0001,N
Josef Schicho,Alexander L. Wolf,N
Bill G. Horne,Philippe Gaussier,N
Raouf N. Gorgui-Naguib,Miklos Santha,N
Roland H. Kaschek,Robert C. Glen,N
Qiaobing Xie,A. R. Yaakub,N
Kan Taguchi,Ranjit Biswas,N
Peter Hall,Andrew Hunter,N
Paolo Zaccaria,Wojciech Plandowski,N
Charles K. Crook,François Major,N
João Miranda Lemos,Panu Somervuo,N
Tapas Kanungo,Christian Holzbaur,N
Francesco Curatelli,Suzanne Fortier,N
Afzaal H. Seyal,William R. Hersh,N
David A. Wood 0001,Oded Maler,N
Eduardo F. Camacho,Krishnaswami Alladi,N
Les Gasser,Olaf Steinbach,N
Viera K. Proulx,Arnaud Maes,N
Slim Abdennadher,Jean-Claude Belfiore,N
T. M. Rajkumar,Colin L. Mallows,N
Yoshinao Aoki,Man-Wai Mak,N
Eric Brill,Nirmal R. Saxena,N
Carmine Landi,Jennifer Preece,N
Ehud Weinstein,György G. Ferenczy,N
Man-Kwan Shan,A. Volgenant,N
Chimay J. Anumba,Igor L. Markov,N
Francis Y. Lau,Irma Becerra-Fernandez,N
Terry Caelli,Andrei Paun,N
Evanthia Papadopoulou,John M. Tyler,N
Xudong He,Ludwig Staiger,N
Luis Magdalena,Robert M. Haralick,N
Min Wang,Asen Asenov,N
Erika Hausenblas,Pauray S. M. Tsai,N
Dan Halperin,Ke Xu 0001,N
Stefano Marcugini,Anna S. Lladó,N
Kaisa Sere,Tadao Murata,N
Michaël Rusinowitch,Bin Yao,N
Elisa Pergola,Wei Lu,N
Alexander Leonessa,Gérard Duchamp,N
Mark S. Drew,Hans Werner Meuer,N
Geoffrey Pritchard,Rajiv Sabherwal,N
Karl-Erwin Großpietsch,H. Yan,N
Tom Høholdt,Marek Chrobak,N
Jien-Chung Lo,Ioana Leustean,N
Rajagopalan Devanathan,D. L. Yu,N
Ted C. Yang,Robert McNaughton,N
Lane H. Clark,Guy G. Gable,N
Eric D. Scheirer,Koenraad De Smedt,N
Jose B. Cruz Jr.,Betty Collis,N
Thomas Streicher,Douglas N. Arnold,N
Terry M. Peters,Andy Clark,N
Walter Murray Wonham,Erran Carmel,N
Achi Brandt,Alessandra Di Pierro,N
Yong-Ming Li 0001,Thomas A. Runkler,N
Herman J. M. Steeneken,Gérard G. Medioni,N
Konstantinos N. Plataniotis,Kirk P. Arnett,N
Sung Kwon Kim,Steffen Schulze-Kremer,N
Bjorn Poonen,Timothy J. Lowe,N
D. Scott Wills,François-Marie Bréon,N
Pierre-Yves Schobbens,Sandra Martelli,N
A. Patel,El-Ghazali Talbi,N
Vladimir Getov,Erik Rolland,N
Pedro M. Domingos,Brian Boffey,N
Armin Heinzl,Markos Papageorgiou,N
Abdul Waheed,Andrew P. Snow,N
Ingrid Rewitzky,Hans E. Plesser,N
Chong-Won Lee,Judit Bar-Ilan,N
Noriyoshi Itazaki,Dag I. K. Sjøberg,N
Oscar Slotosch,Luca Cardelli,N
George K. Knopf,Weibo Gong,N
Its'hak Dinstein,Joachim Rosenthal,N
Emeric Deutsch,Teresa W. Haynes,N
Bernard Maigret,Kees van Deemter,N
Richard A. Friesner,Kamalakar Karlapalem,N
Marimuthu Palaniswami,Mark B. Sandler,N
Shari Trewin,Hong Ren Wu,N
Thomas Becker,Jack Edmonds,N
Tony J. Prescott,Daniel Krob,N
Myung-Soo Kim,Chi-Yi Hwang,N
Jason I. Brown,Serafín Moral,N
Bonnie Berger,Peter T. Gough,N
Karl E. Wiegers,Peter M. Fenwick,N
Qiang Bi,Tamar Eilam,N
Rigas Arvanitis,Roberto Cammi,N
Guentcho Skordev,Raimondas Ciegis,N
Pawel Urzyczyn,Emilio Spedicato,N
Carl Lagoze,Peter C. Nelson,N
Joachim Hammer,Adi Shamir,N
Harmen R. van As,Christoph von der Malsburg,N
Harald Ganzinger,James R. Cole,N
Tom L. Blundell,Sigrún Andradóttir,N
Haim Mendelson,Steven W. Zucker,N
Steven A. Gabriel,Gilles Aubert,N
Donald E. Brown,Yegui Xiao,N
Candace A. Yano,Bruno Simeone,N
Haitao Zheng,Tom L. Hayden,N
Colin Runciman,Vijay S. Iyengar,N
Flaminio Borgonovo,Daniel Lascar,N
Xiao-Jun Ma,Carla Manni,N
Daniel P. Lopresti,Erkki Mäkinen,N
Ran Libeskind-Hadas,Shirish A. Altekar,N
Matti A. Hiltunen,Tiziana Margaria,N
Carla Manni,Kelvin Sung,N
Kunio Fukunaga,Erzsébet Csuhaj-Varjú,N
Andy J. Wellings,George T. Heineman,N
Barry A. T. Brown,Egbert G. T. Jaspers,N
Stanislaw Osowski,Frank Klawonn,N
Jean-Pierre Martens,Juan Miguel Vilar,N
Anthony J. McAuley,Narciso García,N
Paul Sablonnière,Eric Y. T. Juan,N
David R. Karger,P. M. Wognum,N
Xuemin Lin,Mardochée Magolu monga Made,N
Daniele Theseider Dupré,Guoliang Zheng,N
Danielle Vanhoenacker-Janvier,Valeria De Antonellis,N
H. K. Kesavan,Yakup Paker,N
Martin D. Levine,Richard B. Lehoucq,N
M. Anwarul Hasan,Fernando L. Alvarado,N
Richard Cleve,Peter Pirolli,N
Jacobus Daniel van Wyk,Massimo Bertozzi,N
Marc Moonen,Tomasz Schoen,N
Fumio Miyazaki,Paul Meyer,N
Walter W. Kirchherr,Christian Bey,N
Jari Veijalainen,Lin-Yu Tseng 0001,N
Henny Sipma,Rolf Klein,N
Tom Head,Danny C. Sorensen,N
James H. Graham,Kohei Shiomoto,N
Emeric Deutsch,Clement T. Yu,N
Zdenek Ryjácek,Bo Yang,N
Wasfi S. Kafri,Bernd Becker 0001,N
Jeffrey K. Hollingsworth,Eldon Y. Li,N
D. G. Thomas,Brahim Chaib-draa,N
Jiuqiang Liu,Antonio J. Rubio,N
Franco Davoli,Yiwei Thomas Hou,N
Donald A. B. Lindberg,Chu-Ren Huang,N
Daniel Graupe,Haruhiko Kimura,N
Claudia Bauzer Medeiros,Jens Gregor,N
Olivier Cappé,Richard M. Karp,N
Jody Kreiman,Christiaan J. J. Paredis,N
Peter Sterk,Louise E. Moser,N
Thomas Schiex,Karl Sigman,N
James W. Modestino,Daniele Gunetti,N
Peter J. H. King,Ron Meir,N
T. Warren Liao,Kazuo Tsuchiya,N
Heggere S. Ranganath,J. Andrew Bangham,N
José Luis Maté,Zhang Ke Min,N
Eric S. K. Yu,Stephan Tobies,N
Antonio Sala 0001,Robert H. Wang,N
Lawrence A. Shepp,Eric M. Rains,N
Nicola Leone,Stephen B. Wicker,N
Scott Weinstein,Walid A. Najjar,N
Tamara Sumner,James E. Bobrow,N
David A. Plaisted,Gilbert H. Young,N
Hwang-Soo Lee,Yalin Xiong,N
Rosa Meo,Philippe Besnard,N
Rana Ejaz Ahmed,Adnan Amin,N
Francisco Santos,Gottfried Vossen,N
Marco Padula,Alf Kimms,N
So Young Sohn,Uwe Mönnich,N
Gert-Jan de Vreede,Chung-Lun Li,N
Stefan Schaal,Matthias Klusch,N
Zhiqiang Tan,Yonghong Tan,N
Stephen R. Tate,Vijitha Weerackody,N
Winfried Lamersdorf,David S. Pallett,N
Thomas Wennekers,Paulo S. C. Alencar,N
Flaviu Cristian,Elke Offer,N
Steen Andreassen,Steven R. Weller,N
Ilya A. Rybak,Peihua Gu,N
Naomi Lindenstrauss,Benjamin Kuipers,N
Gavin Lowe,Ee-Chien Chang,N
Yueh-Min Huang,Farrokh Vatan,N
Jonathan Arnold,Soo Ngee Koh,N
Rudolf Mathon,Sudipto Guha,N
Carme Àlvarez,Jean-Claude Fort,N
Anatoly A. Zhigljavsky,Craig K. Tyran,N
Peter M. Dew,Katya Scheinberg,N
John S. Quarterman,John Longley,N
Stefan Meiser,Aarne Mämmelä,N
Raymond Reiter,Shugen Ma,N
Volker A. Erdmann,Flip Klijn,N
János Körner,Emile H. L. Aarts,N
Stanko Strmcnik,Peter Frankl,N
Knut Reinert,Khurram Muhammad,N
David J. Diner,Chris J. Mitchell,N
Bin Yao,Carlos Tomei,N
Geoffrey C. Fox,José Álvarez-Ramírez,N
Ananth Sankar,Nicholas C. K. Phillips,N
Joseph McGhee,Vallabh Sambamurthy,N
Stéphane Grumbach,Thierry Lafouge,N
David Hartvigsen,Paul A. Beardsley,N
Gongyun Zhao,Seong Keun Oh,N
Rul Gunzenhäuser,Jing Xiao 0001,N
Anja Oskamp,Timothy Mark Pinkston,N
Ichiro Yuyama,August Bequai,N
Jesse L. Barlow,Csaba Mészáros,N
Ouri Wolfson,Régine Le Bouquin-Jeannès,N
Matt Mathis,Hiromasa Suzuki,N
Eraldo Giuli,Jonathan C. L. Liu,N
Shu-Yun Le,Israel A. Wagner,N
Jordi Garcia,Hiroshi Esaki,N
Max A. Freund,Dan Romascanu,N
Paul Andrew Watters,Lawrence K. Saul,N
Jason Cong,Malay Kumar Kundu,N
Ugo Montanari,Taekyoung Kwon 0002,N
Axel Poigné,Scott Hazelhurst,N
Sigmund Akselsen,Lawrence O. Hall,N
Duen-Ren Liu,Colin C. Charlton,N
Yousong Mei,Azriel Rosenfeld,N
Brian D. Noble,Thierry Blu,N
Alexander H. Levis,Huowang Chen,N
Julia G. Bodmer,Alex Yu. Yeremin,N
Konstantinos P. Triantis,Iris Vessey,N
Alan D. George,Pierre Moulin,N
Stan P. M. van Hoesel,Po-Ning Chen,N
Cláudia Linhares Sales,Jean-Pierre Dussault,N
G. Meinhardt,Shigeo Takahashi,N
Bill Z. Manaris,Hee Beng Kuan Tan,N
Borut Robic,Anders Lansner,N
Mo Jamshidi,Gérard Subsol,N
Premachandran R. Menon,Florence H. Sheehan,N
Jeremy Levesley,Igor E. Zverovich,N
Karen D. Loch,Nell B. Dale,N
Catherine D. McCollum,Henry Wolkowicz,N
Stéphane Grumbach,Rafael Fonolla Navarro,N
Klaus D. Müller-Glaser,Elena A. Ananko,N
Odysseas G. Koufopavlou,Danny C. Sorensen,N
J. Luis A. Yebra,Karl J. Flusche,N
Riccardo Pucella,Bernhard Rumpe,N
Chris S. Wallace,Larry Wilson,N
Yong Ching Lim,Camillo Fiorentini,N
Qiang Yang 0001,John L. Hall,N
Anthony J. Kusalik,Ishwar K. Sethi,N
Haiko Müller,Jae-Gyeom Kim,N
Yvan G. Leclerc,Allison Woodruff,N
William B. Langdon,Robert W. P. Luk,N
M. Michael Gromiha,Michael E. Tipping,N
Radu Popescu-Zeletin,Miguel López-Díaz,N
Chein-I Chang,John Shalf,N
Steve J. Young,Vincent Bouchitté,N
Pierangelo Terreni,Deborah A. Frincke,N
John W. Grove,Tung-Shou Chen,N
Tak Wah Lam,Pierfrancesco Bellini,N
Edward A. Hirsch,Laurie G. Cuthbert,N
Olivier V. Pictet,Jawed I. A. Siddiqi,N
George E. Antoniou,Hanno Lefmann,N
John Zucker,Wei-Ming Chen,N
Zhang Yi 0001,Christodoulos A. Floudas,N
Udo Hahn,Marc Lavielle,N
Mikhail E. Muzychuk,Hartmut Schmeck,N
Andrew Sohn,Jiqing Qiu,N
Erhard Rahm,Masaaki Miyakoshi,N
Hark Hwang,Hugo Krawczyk,N
Georg Hartmann,Liliana Ardissono,N
Prasanta K. Pattanaik,John H. Leuchner,N
Sven Koenig,Kenneth I. Laws,N
Her-Kun Chang,William I. Gasarch,N
David J. Hawkes,Günter Mayer,N
Richard C. Wilson 0001,Cor A. J. Hurkens,N
